0 [2.52000e+00, 2.16000e-01, 7.74000e-01, 4.87000e-01, 3.62000e-01, 1.90000e-01, 5.70000e-01]
500 [2.50883e+00, 2.20597e-01, 7.77322e-01, 4.86796e-01, 3.62805e-01, 1.92930e-01, 5.71619e-01]
1000 [2.55837e+00, 2.27339e-01, 7.84384e-01, 4.96273e-01, 3.63414e-01, 1.97689e-01, 5.71114e-01]
1500 [2.68698e+00, 2.29801e-01, 7.94874e-01, 5.39639e-01, 3.64285e-01, 2.11480e-01, 5.81210e-01]
2000 [2.79838e+00, 2.34844e-01, 8.08035e-01, 5.39276e-01, 3.65102e-01, 2.12680e-01, 5.80228e-01]
2500 [2.87643e+00, 2.39567e-01, 8.22880e-01, 5.58403e-01, 3.66908e-01, 2.20907e-01, 5.81901e-01]
3000 [2.94007e+00, 2.48063e-01, 8.38943e-01, 5.59992e-01, 3.69141e-01, 2.23115e-01, 5.85877e-01]
3500 [2.98640e+00, 2.67148e-01, 8.57045e-01, 5.87581e-01, 3.71763e-01, 2.32474e-01, 5.83016e-01]
4000 [3.14311e+00, 2.61555e-01, 8.72210e-01, 6.17286e-01, 3.72451e-01, 2.43157e-01, 5.89687e-01]
4500 [3.29123e+00, 2.65983e-01, 8.88977e-01, 6.19208e-01, 3.74634e-01, 2.37593e-01, 5.88941e-01]
5000 [3.29162e+00, 2.70891e-01, 9.05794e-01, 6.19475e-01, 3.77663e-01, 2.43618e-01, 5.91985e-01]
5500 [3.43784e+00, 2.68053e-01, 9.19592e-01, 6.41908e-01, 3.79993e-01, 2.48597e-01, 6.01192e-01]
6000 [3.52565e+00, 2.65776e-01, 9.34380e-01, 6.96089e-01, 3.82665e-01, 2.69038e-01, 6.11908e-01]
6500 [3.64065e+00, 2.78758e-01, 9.51108e-01, 6.43784e-01, 3.86247e-01, 2.50882e-01, 6.23527e-01]
7000 [3.51885e+00, 2.86911e-01, 9.65431e-01, 6.37845e-01, 3.88941e-01, 2.50819e-01, 6.17473e-01]
7500 [3.52461e+00, 2.88515e-01, 9.79170e-01, 6.54085e-01, 3.91161e-01, 2.56229e-01, 6.16756e-01]
8000 [3.61389e+00, 2.91387e-01, 9.93934e-01, 6.73331e-01, 3.93807e-01, 2.62762e-01, 6.15278e-01]
8500 [3.72639e+00, 2.96643e-01, 1.01055e+00, 6.90066e-01, 3.96874e-01, 2.68902e-01, 6.16668e-01]
9000 [3.80105e+00, 2.91781e-01, 1.02863e+00, 7.21198e-01, 4.02609e-01, 2.84869e-01, 6.37467e-01]
9500 [3.80779e+00, 2.71270e-01, 1.04000e+00, 6.85331e-01, 4.04208e-01, 2.71888e-01, 6.37765e-01]
10000 [3.71387e+00, 2.62059e-01, 1.04444e+00, 6.63324e-01, 4.06545e-01, 2.63365e-01, 6.36721e-01]
10500 [3.60800e+00, 2.55605e-01, 1.04337e+00, 6.47796e-01, 4.08457e-01, 2.57096e-01, 6.34667e-01]
11000 [3.51692e+00, 2.50134e-01, 1.03856e+00, 6.34691e-01, 4.10541e-01, 2.51841e-01, 6.32175e-01]
