# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.390808425843715668e-02 1.271233987063169479e-02 6.144056841731071472e-02 2.596921026706695557e-01 8.507802267558872700e-04 4.634958133101463318e-02 4.767442867159843445e-02 4.034295305609703064e-02 1.968886852264404297e-01 1.075152456760406494e-01 1.588813215494155884e-01 1.698332140222191811e-03 2.328793052583932877e-03 1.170831848867237568e-03 2.965086139738559723e-02 5.850121006369590759e-02 1.349972002208232880e-02 1.512452610768377781e-03 3.228257751464843750e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.519855499267578125e-01 3.371171355247497559e-01 2.364338874816894531e+00 5.007299780845642090e-01 1.755993843078613281e+00 1.097727298736572266e+00 3.121928691864013672e+00 2.390808425843715668e-02 1.271233987063169479e-02 6.144056841731071472e-02 2.596921026706695557e-01 8.507802267558872700e-04 4.634958133101463318e-02 4.767442867159843445e-02 4.034295305609703064e-02 1.968886852264404297e-01 1.075152456760406494e-01 1.588813215494155884e-01 1.698332140222191811e-03 2.328793052583932877e-03 1.170831848867237568e-03 2.965086139738559723e-02 5.850121006369590759e-02 1.349972002208232880e-02 1.512452610768377781e-03 3.228257751464843750e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.519855499267578125e-01 3.371171355247497559e-01 2.364338874816894531e+00 5.007299780845642090e-01 1.755993843078613281e+00 1.097727298736572266e+00 3.121928691864013672e+00
1.000000000000000000e+03 5.447743088006973267e-02 6.281455606222152710e-02 2.045914530754089355e-01 4.115661382675170898e-01 7.413430139422416687e-04 2.258541733026504517e-01 2.271370142698287964e-01 1.810807585716247559e-01 8.199382424354553223e-01 3.607302606105804443e-01 7.447717785835266113e-01 2.526967320591211319e-03 3.630459075793623924e-03 5.476506892591714859e-03 1.117880418896675110e-01 1.881013363599777222e-01 2.870764955878257751e-02 1.006895559839904308e-03 1.612091291463002563e-04 0.000000000000000000e+00 9.975930879591032863e-06 2.459509111940860748e-02 3.294851183891296387e-01 1.401703596115112305e+00 5.676428079605102539e-01 8.424967527389526367e-01 5.509520173072814941e-01 1.545716285705566406e+00 5.447743088006973267e-02 6.281455606222152710e-02 2.045914530754089355e-01 4.115661382675170898e-01 7.413430139422416687e-04 2.258541733026504517e-01 2.271370142698287964e-01 1.810807585716247559e-01 8.199382424354553223e-01 3.607302606105804443e-01 7.447717785835266113e-01 2.526967320591211319e-03 3.630459075793623924e-03 5.476506892591714859e-03 1.117880418896675110e-01 1.881013363599777222e-01 2.870764955878257751e-02 1.006895559839904308e-03 1.612091291463002563e-04 0.000000000000000000e+00 9.975930879591032863e-06 2.459509111940860748e-02 3.294851183891296387e-01 1.401703596115112305e+00 5.676428079605102539e-01 8.424967527389526367e-01 5.509520173072814941e-01 1.545716285705566406e+00
2.000000000000000000e+03 5.176050215959548950e-02 5.328987166285514832e-02 1.824224293231964111e-01 3.415507674217224121e-01 7.112954626791179180e-04 2.228626906871795654e-01 2.191088944673538208e-01 1.315739452838897705e-01 7.815507054328918457e-01 2.938812375068664551e-01 6.847518086433410645e-01 2.641284605488181114e-03 4.125724546611309052e-03 4.819633904844522476e-03 9.828571975231170654e-02 2.394142746925354004e-01 1.828079670667648315e-02 9.727299329824745655e-04 1.839276046666782349e-05 0.000000000000000000e+00 4.230505055602407083e-06 1.954861357808113098e-02 3.244671821594238281e-01 8.785677552223205566e-01 5.899755954742431641e-01 5.205943584442138672e-01 1.911217868328094482e-01 7.106340527534484863e-01 5.176050215959548950e-02 5.328959971666336060e-02 1.824224293231964111e-01 3.415507674217224121e-01 7.112954626791179180e-04 2.228626906871795654e-01 2.191088944673538208e-01 1.315743923187255859e-01 7.815507054328918457e-01 2.938812375068664551e-01 6.847518086433410645e-01 2.641284605488181114e-03 4.125724546611309052e-03 4.819633904844522476e-03 9.828544408082962036e-02 2.394142746925354004e-01 1.828079670667648315e-02 9.727299329824745655e-04 1.839276046666782349e-05 0.000000000000000000e+00 4.230505055602407083e-06 1.954861357808113098e-02 3.244671821594238281e-01 8.785677552223205566e-01 5.899755954742431641e-01 5.205943584442138672e-01 1.911217868328094482e-01 7.106340527534484863e-01
3.000000000000000000e+03 5.436331033706665039e-02 4.818939790129661560e-02 1.796366870403289795e-01 3.245719969272613525e-01 6.449309294112026691e-04 2.300348728895187378e-01 2.277752310037612915e-01 1.303286999464035034e-01 7.916570901870727539e-01 2.827821671962738037e-01 6.239147186279296875e-01 2.482660114765167236e-03 4.654721822589635849e-03 4.718671087175607681e-03 9.472455829381942749e-02 2.939185798168182373e-01 1.269210129976272583e-02 9.067736100405454636e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.913944990723393857e-05 2.006015554070472717e-02 3.265914022922515869e-01 8.368995189666748047e-01 6.079737544059753418e-01 5.528239607810974121e-01 1.826393008232116699e-01 6.021106839179992676e-01 5.436307564377784729e-02 4.818926751613616943e-02 1.796366870403289795e-01 3.245719969272613525e-01 6.449309294112026691e-04 2.300348728895187378e-01 2.277752310037612915e-01 1.303292363882064819e-01 7.916570901870727539e-01 2.827821671962738037e-01 6.239146590232849121e-01 2.482660114765167236e-03 4.654721822589635849e-03 4.718671087175607681e-03 9.472428262233734131e-02 2.939185798168182373e-01 1.269210129976272583e-02 9.067736100405454636e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.913944990723393857e-05 2.006015554070472717e-02 3.265914022922515869e-01 8.368995189666748047e-01 6.079737544059753418e-01 5.528239607810974121e-01 1.826393008232116699e-01 6.021106839179992676e-01
4.000000000000000000e+03 6.375433504581451416e-02 5.701394751667976379e-02 2.130787074565887451e-01 4.216907918453216553e-01 7.841080660000443459e-04 2.118702679872512817e-01 2.149158865213394165e-01 1.516139209270477295e-01 9.062779545783996582e-01 2.858040630817413330e-01 6.144969463348388672e-01 1.506032538600265980e-03 3.834943519905209541e-03 4.849050659686326981e-03 1.098641902208328247e-01 6.128363013267517090e-01 1.599250175058841705e-02 9.239880018867552280e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.285748720169067383e+00 4.528589248657226562e-01 1.728269100189208984e+00 9.530291557312011719e-01 2.179841232299804688e+01 4.828692436218261719e+00 9.533331871032714844e+00 6.375433504581451416e-02 5.701394379138946533e-02 2.130787074565887451e-01 4.216907918453216553e-01 7.841080660000443459e-04 2.118702679872512817e-01 2.149158865213394165e-01 1.516139209270477295e-01 9.062779545783996582e-01 2.858040630817413330e-01 6.144969463348388672e-01 1.506032538600265980e-03 3.834943519905209541e-03 4.849050659686326981e-03 1.098641902208328247e-01 6.128363013267517090e-01 1.599250175058841705e-02 9.239880018867552280e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.285748720169067383e+00 4.528589248657226562e-01 1.728269100189208984e+00 9.530291557312011719e-01 2.179841232299804688e+01 4.828692436218261719e+00 9.533331871032714844e+00
5.000000000000000000e+03 6.680089235305786133e-02 8.010559529066085815e-02 2.296721190214157104e-01 4.273237287998199463e-01 6.806858000345528126e-04 2.221153378486633301e-01 2.212188243865966797e-01 2.242187261581420898e-01 9.582875967025756836e-01 3.382830023765563965e-01 5.855260491371154785e-01 2.056998666375875473e-03 4.049952607601881027e-03 4.484524019062519073e-03 1.261810511350631714e-01 6.082458496093750000e-01 4.073440283536911011e-02 6.504053599201142788e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.890717625617980957e+00 4.510563910007476807e-01 1.601293563842773438e+00 8.928520083427429199e-01 2.040301132202148438e+01 4.525938510894775391e+00 9.235380172729492188e+00 6.680089235305786133e-02 8.010560274124145508e-02 2.296721190214157104e-01 4.273237287998199463e-01 6.806858000345528126e-04 2.221153378486633301e-01 2.212188243865966797e-01 2.242187261581420898e-01 9.582875967025756836e-01 3.382830023765563965e-01 5.855260491371154785e-01 2.056998666375875473e-03 4.049952607601881027e-03 4.484524019062519073e-03 1.261810511350631714e-01 6.082458496093750000e-01 4.073440283536911011e-02 6.504053599201142788e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.890717625617980957e+00 4.510563910007476807e-01 1.601293563842773438e+00 8.928520083427429199e-01 2.040301132202148438e+01 4.525938510894775391e+00 9.235380172729492188e+00
6.000000000000000000e+03 6.885067373514175415e-02 5.545352026820182800e-02 1.964686810970306396e-01 3.668392002582550049e-01 5.879175150766968727e-04 1.769610643386840820e-01 1.727964282035827637e-01 1.315943449735641479e-01 8.588470220565795898e-01 3.221168518066406250e-01 7.076939344406127930e-01 1.755878794938325882e-03 3.353800857439637184e-03 3.881460521370172501e-03 1.009922251105308533e-01 5.982387065887451172e-01 1.025995146483182907e-02 6.278569926507771015e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.925993204116821289e-01 3.534308671951293945e-01 3.910857439041137695e-01 6.346297860145568848e-01 7.171745777130126953e+00 5.068770647048950195e-01 1.808664679527282715e+00 6.885067373514175415e-02 5.545338243246078491e-02 1.964686810970306396e-01 3.668392002582550049e-01 5.879175150766968727e-04 1.769610643386840820e-01 1.727964282035827637e-01 1.315947473049163818e-01 8.588470220565795898e-01 3.221168518066406250e-01 7.076939940452575684e-01 1.755878794938325882e-03 3.353800857439637184e-03 3.881460521370172501e-03 1.009919792413711548e-01 5.982387065887451172e-01 1.025995146483182907e-02 6.278569926507771015e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.925993204116821289e-01 3.534308671951293945e-01 3.910857439041137695e-01 6.346297860145568848e-01 7.171745777130126953e+00 5.068770647048950195e-01 1.808664679527282715e+00
7.000000000000000000e+03 5.854633450508117676e-02 6.737925112247467041e-02 2.326673716306686401e-01 4.501946866512298584e-01 5.381225491873919964e-04 2.281688451766967773e-01 2.305978238582611084e-01 2.005738466978073120e-01 9.011663198471069336e-01 2.987811565399169922e-01 5.491341948509216309e-01 1.158719649538397789e-03 6.741330493241548538e-03 3.165630158036947250e-03 1.206853985786437988e-01 8.406938314437866211e-01 3.559816628694534302e-02 4.196054942440241575e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.554247617721557617e+00 4.796829223632812500e-01 1.837557554244995117e+00 9.494353532791137695e-01 2.276800537109375000e+01 5.142118453979492188e+00 1.016784763336181641e+01 5.854633450508117676e-02 6.737919151782989502e-02 2.326673716306686401e-01 4.501946866512298584e-01 5.381225491873919964e-04 2.281688451766967773e-01 2.305978238582611084e-01 2.005740106105804443e-01 9.011663198471069336e-01 2.987811565399169922e-01 5.491341948509216309e-01 1.158719649538397789e-03 6.741330493241548538e-03 3.165630158036947250e-03 1.206852793693542480e-01 8.406938314437866211e-01 3.559816628694534302e-02 4.196054942440241575e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.554247617721557617e+00 4.796829223632812500e-01 1.837557554244995117e+00 9.494353532791137695e-01 2.276800537109375000e+01 5.142118453979492188e+00 1.016784763336181641e+01
8.000000000000000000e+03 5.530377104878425598e-02 6.490218639373779297e-02 2.585578858852386475e-01 4.112009406089782715e-01 3.971442347392439842e-04 1.980014592409133911e-01 2.022155374288558960e-01 1.938542127609252930e-01 9.353926181793212891e-01 3.249329626560211182e-01 5.991076231002807617e-01 1.132321427576243877e-03 3.076126333326101303e-03 2.711598295718431473e-03 1.138248741626739502e-01 7.900809645652770996e-01 1.025241706520318985e-02 4.332016396801918745e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.417484760284423828e+00 4.828766584396362305e-01 1.544376373291015625e+00 9.425970315933227539e-01 2.234735298156738281e+01 4.877388000488281250e+00 9.741504669189453125e+00 5.530343949794769287e-02 6.490214169025421143e-02 2.585578858852386475e-01 4.112009406089782715e-01 3.971442347392439842e-04 1.980014592409133911e-01 2.022155374288558960e-01 1.938546746969223022e-01 9.353926181793212891e-01 3.249329626560211182e-01 5.991075038909912109e-01 1.132321427576243877e-03 3.076126333326101303e-03 2.711598295718431473e-03 1.138245761394500732e-01 7.900809645652770996e-01 1.025241706520318985e-02 4.332016396801918745e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.417484760284423828e+00 4.828766584396362305e-01 1.544376373291015625e+00 9.425970315933227539e-01 2.234735298156738281e+01 4.877388000488281250e+00 9.741504669189453125e+00
9.000000000000000000e+03 1.626398228108882904e-02 3.978301212191581726e-02 6.522726267576217651e-02 3.733167350292205811e-01 3.522137121763080359e-04 4.448395594954490662e-02 3.892361372709274292e-02 3.942369297146797180e-02 2.195119261741638184e-01 1.036306545138359070e-01 2.764450907707214355e-01 1.072992221452295780e-03 1.072988286614418030e-02 1.617749221622943878e-03 4.196552932262420654e-02 1.108231663703918457e+00 1.964901387691497803e-02 2.217656729044392705e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.409077548980712891e+01 4.169867038726806641e-01 3.983437776565551758e+00 1.891477346420288086e+00 2.505886993408203125e+02 9.699539184570312500e+00 1.706003761291503906e+01 1.626398228108882904e-02 3.978296369314193726e-02 6.522726267576217651e-02 3.733167350292205811e-01 3.522137121763080359e-04 4.448395594954490662e-02 3.892361372709274292e-02 3.942373767495155334e-02 2.195119261741638184e-01 1.036306545138359070e-01 2.764450907707214355e-01 1.072992221452295780e-03 1.072988286614418030e-02 1.617749221622943878e-03 4.196549579501152039e-02 1.108231663703918457e+00 1.964901387691497803e-02 2.217656729044392705e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.409077548980712891e+01 4.169867038726806641e-01 3.983437776565551758e+00 1.891477346420288086e+00 2.505886993408203125e+02 9.699539184570312500e+00 1.706003761291503906e+01
