# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.872380673885345459e-01 3.229067921638488770e-01 2.814800143241882324e-01 6.400000000000000000e+01 4.900000000000000000e+01 7.290000000000000000e+02 3.376025772094726562e+01 4.276415634155273438e+01 2.660946350097656250e+02 1.872380673885345459e-01 3.229067921638488770e-01 2.814800143241882324e-01 6.400000000000000000e+01 4.900000000000000000e+01 7.290000000000000000e+02 3.376025772094726562e+01 4.276415634155273438e+01 2.660946350097656250e+02
1.000000000000000000e+03 5.758898258209228516e+00 2.589560747146606445e+00 2.906540393829345703e+00 3.099501419067382812e+01 6.529869139194488525e-02 2.248163700103759766e+00 3.289363861083984375e+01 7.742271900177001953e+00 1.036690711975097656e+01 5.758898258209228516e+00 2.589560747146606445e+00 2.906540393829345703e+00 3.099501419067382812e+01 6.529869139194488525e-02 2.248163700103759766e+00 3.289363861083984375e+01 7.742271900177001953e+00 1.036690711975097656e+01
2.000000000000000000e+03 8.852091789245605469e+00 1.926548004150390625e+00 1.236402750015258789e+00 1.562544822692871094e+01 3.494400680065155029e-01 1.500770807266235352e+00 3.287241363525390625e+01 1.707421684265136719e+01 3.631435155868530273e+00 8.852091789245605469e+00 1.926548004150390625e+00 1.236402750015258789e+00 1.562544822692871094e+01 3.494400680065155029e-01 1.500770807266235352e+00 3.287241363525390625e+01 1.707421684265136719e+01 3.631435155868530273e+00
3.000000000000000000e+03 8.463949203491210938e+00 1.976793766021728516e+00 8.374891281127929688e-01 1.259773826599121094e+01 3.940645754337310791e-01 1.430715084075927734e+00 3.295346450805664062e+01 1.947012138366699219e+01 2.390116691589355469e+00 8.463949203491210938e+00 1.976793766021728516e+00 8.374891281127929688e-01 1.259773826599121094e+01 3.940645754337310791e-01 1.430715084075927734e+00 3.295346450805664062e+01 1.947012138366699219e+01 2.390116691589355469e+00
4.000000000000000000e+03 8.175543785095214844e+00 2.081632375717163086e+00 7.031879425048828125e-01 1.097356891632080078e+01 3.841497898101806641e-01 1.317734837532043457e+00 3.271945953369140625e+01 1.983819580078125000e+01 2.081048965454101562e+00 8.175543785095214844e+00 2.081632375717163086e+00 7.031879425048828125e-01 1.097356891632080078e+01 3.841497898101806641e-01 1.317734837532043457e+00 3.271945953369140625e+01 1.983819580078125000e+01 2.081048965454101562e+00
5.000000000000000000e+03 7.884620189666748047e+00 2.260412454605102539e+00 5.385692715644836426e-01 9.415455818176269531e+00 3.697327673435211182e-01 1.197662115097045898e+00 3.236288070678710938e+01 2.004864311218261719e+01 1.914669632911682129e+00 7.884620189666748047e+00 2.260412454605102539e+00 5.385692715644836426e-01 9.415455818176269531e+00 3.697327673435211182e-01 1.197662115097045898e+00 3.236288070678710938e+01 2.004864311218261719e+01 1.914669632911682129e+00
6.000000000000000000e+03 7.461242198944091797e+00 2.501135587692260742e+00 4.246492087841033936e-01 8.001611709594726562e+00 3.539067208766937256e-01 1.092675089836120605e+00 3.199736785888671875e+01 2.011329269409179688e+01 1.742455005645751953e+00 7.461242198944091797e+00 2.501135587692260742e+00 4.246492087841033936e-01 8.001611709594726562e+00 3.539067208766937256e-01 1.092675089836120605e+00 3.199736785888671875e+01 2.011329269409179688e+01 1.742455005645751953e+00
7.000000000000000000e+03 6.801282882690429688e+00 2.980033874511718750e+00 3.321820199489593506e-01 6.643773555755615234e+00 3.368912637233734131e-01 9.550158977508544922e-01 3.102246856689453125e+01 2.012138938903808594e+01 1.809822797775268555e+00 6.801282882690429688e+00 2.980033874511718750e+00 3.321820199489593506e-01 6.643773555755615234e+00 3.368912637233734131e-01 9.550158977508544922e-01 3.102246856689453125e+01 2.012138938903808594e+01 1.809822797775268555e+00
8.000000000000000000e+03 1.778528451919555664e+00 2.856240034103393555e+00 6.128824949264526367e-01 3.244118452072143555e+00 4.532728791236877441e-01 2.713196873664855957e-01 1.062167072296142578e+01 1.026521873474121094e+01 1.319716548919677734e+01 1.778528451919555664e+00 2.856240034103393555e+00 6.128824949264526367e-01 3.244118452072143555e+00 4.532728791236877441e-01 2.713196873664855957e-01 1.062167072296142578e+01 1.026521873474121094e+01 1.319716548919677734e+01
9.000000000000000000e+03 5.821573138236999512e-01 1.319443106651306152e+00 3.964003324508666992e-01 1.364548683166503906e+00 1.937586963176727295e-01 1.054322440177202225e-02 3.920088529586791992e+00 3.677196979522705078e+00 1.002706909179687500e+01 5.821573138236999512e-01 1.319443106651306152e+00 3.964003324508666992e-01 1.364548683166503906e+00 1.937586963176727295e-01 1.054322440177202225e-02 3.920088529586791992e+00 3.677196979522705078e+00 1.002706909179687500e+01
1.000000000000000000e+04 3.051160275936126709e-01 6.387471556663513184e-01 2.507678568363189697e-01 7.081155180931091309e-01 6.823264062404632568e-02 8.630638942122459412e-03 1.943769097328186035e+00 1.896253943443298340e+00 6.654137134552001953e+00 3.051160275936126709e-01 6.387471556663513184e-01 2.507678568363189697e-01 7.081155180931091309e-01 6.823264062404632568e-02 8.630638942122459412e-03 1.943769097328186035e+00 1.896253943443298340e+00 6.654137134552001953e+00
1.100000000000000000e+04 1.782583892345428467e-01 4.052917361259460449e-01 1.930411010980606079e-01 3.807514905929565430e-01 2.711180970072746277e-02 2.588761970400810242e-02 1.217822313308715820e+00 1.232392668724060059e+00 4.105767250061035156e+00 1.782583892345428467e-01 4.052917361259460449e-01 1.930411010980606079e-01 3.807514905929565430e-01 2.711180970072746277e-02 2.588761970400810242e-02 1.217822313308715820e+00 1.232392668724060059e+00 4.105767250061035156e+00
1.200000000000000000e+04 1.243088096380233765e-01 2.882562279701232910e-01 1.656744033098220825e-01 2.192784100770950317e-01 1.203884277492761612e-02 2.198954671621322632e-02 8.216311931610107422e-01 8.353772163391113281e-01 2.317305803298950195e+00 1.243088096380233765e-01 2.882562279701232910e-01 1.656744033098220825e-01 2.192784100770950317e-01 1.203884277492761612e-02 2.198954671621322632e-02 8.216311931610107422e-01 8.353772163391113281e-01 2.317305803298950195e+00
1.300000000000000000e+04 8.717404305934906006e-02 2.306109368801116943e-01 1.626315563917160034e-01 1.200182512402534485e-01 5.554526112973690033e-03 1.617429219186306000e-02 5.598205327987670898e-01 5.747941136360168457e-01 1.219711661338806152e+00 8.717404305934906006e-02 2.306109368801116943e-01 1.626315563917160034e-01 1.200182512402534485e-01 5.554526112973690033e-03 1.617429219186306000e-02 5.598205327987670898e-01 5.747941136360168457e-01 1.219711661338806152e+00
1.400000000000000000e+04 6.714319437742233276e-02 1.963298469781875610e-01 1.475055366754531860e-01 5.926101654767990112e-02 3.490630071610212326e-03 1.031029317528009415e-02 3.852359652519226074e-01 4.131108820438385010e-01 6.692492961883544922e-01 6.714319437742233276e-02 1.963298469781875610e-01 1.475055366754531860e-01 5.926101654767990112e-02 3.490630071610212326e-03 1.031029317528009415e-02 3.852359652519226074e-01 4.131108820438385010e-01 6.692492961883544922e-01
1.500000000000000000e+04 5.028839781880378723e-02 1.806223988533020020e-01 1.542906761169433594e-01 2.807191386818885803e-02 2.017889171838760376e-03 4.437699448317289352e-03 2.679748833179473877e-01 3.098024129867553711e-01 4.359020888805389404e-01 5.028839781880378723e-02 1.806223988533020020e-01 1.542906761169433594e-01 2.807191386818885803e-02 2.017889171838760376e-03 4.437699448317289352e-03 2.679748833179473877e-01 3.098024129867553711e-01 4.359020888805389404e-01
1.600000000000000000e+04 4.127688705921173096e-02 1.826069653034210205e-01 1.611444652080535889e-01 1.172955520451068878e-02 1.385328476317226887e-03 1.300072530284523964e-03 1.923561543226242065e-01 2.439802736043930054e-01 3.323208987712860107e-01 4.127688705921173096e-02 1.826069653034210205e-01 1.611444652080535889e-01 1.172955520451068878e-02 1.385328476317226887e-03 1.300072530284523964e-03 1.923561543226242065e-01 2.439802736043930054e-01 3.323208987712860107e-01
1.700000000000000000e+04 3.897311910986900330e-02 1.880282759666442871e-01 1.629860550165176392e-01 3.773759352043271065e-03 1.192463911138474941e-03 2.833280595950782299e-04 1.463784724473953247e-01 2.002997547388076782e-01 2.706444263458251953e-01 3.897311910986900330e-02 1.880282759666442871e-01 1.629860550165176392e-01 3.773759352043271065e-03 1.192463911138474941e-03 2.833280595950782299e-04 1.463784724473953247e-01 2.002997547388076782e-01 2.706444263458251953e-01
1.800000000000000000e+04 6.895896792411804199e-02 1.805702894926071167e-01 1.274522244930267334e-01 1.050201128236949444e-03 1.274921582080423832e-03 5.457015140564180911e-05 1.138482540845870972e-01 1.574675887823104858e-01 2.147763371467590332e-01 6.895896792411804199e-02 1.805702894926071167e-01 1.274522244930267334e-01 1.050201128236949444e-03 1.274921582080423832e-03 5.457015140564180911e-05 1.138482540845870972e-01 1.574675887823104858e-01 2.147763371467590332e-01
1.900000000000000000e+04 6.136949732899665833e-02 1.313914656639099121e-01 8.870090544223785400e-02 5.319984047673642635e-04 8.528394391760230064e-04 9.058872819878160954e-06 7.592894136905670166e-02 1.043685227632522583e-01 1.479480415582656860e-01 6.136949732899665833e-02 1.313914656639099121e-01 8.870090544223785400e-02 5.319984047673642635e-04 8.528394391760230064e-04 9.058872819878160954e-06 7.592894136905670166e-02 1.043685227632522583e-01 1.479480415582656860e-01
2.000000000000000000e+04 3.658569604158401489e-02 1.081342250108718872e-01 1.112635061144828796e-01 3.028687788173556328e-04 5.353250307962298393e-04 5.699171742890030146e-05 4.840634763240814209e-02 6.685044616460800171e-02 9.820955991744995117e-02 3.658569604158401489e-02 1.081342250108718872e-01 1.112635061144828796e-01 3.028687788173556328e-04 5.353250307962298393e-04 5.699171742890030146e-05 4.840634763240814209e-02 6.685044616460800171e-02 9.820955991744995117e-02
2.100000000000000000e+04 2.872124873101711273e-02 1.218995302915573120e-01 6.662749499082565308e-02 1.518186763860285282e-04 4.308612842578440905e-04 6.341224070638418198e-05 3.459058329463005066e-02 4.802821949124336243e-02 7.099819183349609375e-02 2.872124873101711273e-02 1.218995302915573120e-01 6.662749499082565308e-02 1.518186763860285282e-04 4.308612842578440905e-04 6.341224070638418198e-05 3.459058329463005066e-02 4.802821949124336243e-02 7.099819183349609375e-02
2.200000000000000000e+04 3.296977281570434570e-02 1.233544573187828064e-01 5.218936502933502197e-02 4.713510861620306969e-05 2.997400879394263029e-04 1.182637424790300429e-05 2.687089890241622925e-02 3.785206377506256104e-02 5.586573481559753418e-02 3.296977281570434570e-02 1.233544573187828064e-01 5.218936502933502197e-02 4.713510861620306969e-05 2.997400879394263029e-04 1.182637424790300429e-05 2.687089890241622925e-02 3.785206377506256104e-02 5.586573481559753418e-02
2.300000000000000000e+04 4.667948931455612183e-02 1.011077612638473511e-01 4.756741970777511597e-02 1.750414667185395956e-04 7.135787163861095905e-04 7.385297212749719620e-04 1.832931116223335266e-02 2.605586312711238861e-02 3.866705298423767090e-02 4.667948931455612183e-02 1.011077612638473511e-01 4.756741970777511597e-02 1.750414667185395956e-04 7.135787163861095905e-04 7.385297212749719620e-04 1.832931116223335266e-02 2.605586312711238861e-02 3.866705298423767090e-02
