0 [2.52000e+00, 2.16000e-01, 7.74000e-01, 4.87000e-01, 3.62000e-01, 1.90000e-01, 5.70000e-01]
500 [2.54945e+00, 2.06075e-01, 7.73625e-01, 4.80769e-01, 3.56055e-01, 1.89453e-01, 5.75693e-01]
1000 [2.37514e+00, 1.73074e-01, 7.30593e-01, 4.25591e-01, 3.48020e-01, 1.67995e-01, 5.79624e-01]
1500 [2.29034e+00, 1.65417e-01, 6.91736e-01, 4.20537e-01, 3.36776e-01, 1.65893e-01, 5.70885e-01]
2000 [2.26718e+00, 1.63598e-01, 6.73686e-01, 4.16547e-01, 3.27736e-01, 1.64943e-01, 5.65431e-01]
2500 [2.25445e+00, 1.62556e-01, 6.66650e-01, 4.14531e-01, 3.20911e-01, 1.64362e-01, 5.60164e-01]
3000 [2.23098e+00, 1.66207e-01, 6.68385e-01, 4.05475e-01, 3.17226e-01, 1.60180e-01, 5.61451e-01]
3500 [2.22215e+00, 1.65776e-01, 6.71520e-01, 4.05414e-01, 3.14245e-01, 1.60046e-01, 5.56654e-01]
4000 [2.22385e+00, 1.65921e-01, 6.71953e-01, 4.05614e-01, 3.12174e-01, 1.60147e-01, 5.52558e-01]
4500 [2.22013e+00, 1.65579e-01, 6.72009e-01, 4.05097e-01, 3.10542e-01, 1.59929e-01, 5.48336e-01]
5000 [2.21939e+00, 1.67834e-01, 6.73390e-01, 4.07889e-01, 3.09973e-01, 1.61396e-01, 5.41818e-01]
5500 [2.21715e+00, 1.65443e-01, 6.72040e-01, 4.04810e-01, 3.08744e-01, 1.59965e-01, 5.41191e-01]
6000 [2.21833e+00, 1.65425e-01, 6.71297e-01, 4.04700e-01, 3.08050e-01, 1.59829e-01, 5.37118e-01]
6500 [2.21636e+00, 1.64568e-01, 6.72211e-01, 4.13418e-01, 3.08733e-01, 1.62880e-01, 5.32278e-01]
7000 [2.23651e+00, 1.62115e-01, 6.68019e-01, 4.14631e-01, 3.07955e-01, 1.63915e-01, 5.39042e-01]
7500 [2.22456e+00, 1.65996e-01, 6.72510e-01, 4.05919e-01, 3.08718e-01, 1.60253e-01, 5.49269e-01]
8000 [2.23897e+00, 1.66523e-01, 6.78796e-01, 4.10357e-01, 3.10014e-01, 1.61900e-01, 5.53748e-01]
