0 [2.52000e+00, 2.16000e-01, 7.74000e-01, 4.87000e-01, 3.62000e-01, 1.90000e-01, 5.70000e-01]
500 [2.48842e+00, 2.17966e-01, 7.75774e-01, 4.68362e-01, 3.62668e-01, 1.87089e-01, 5.67504e-01]
1000 [2.45536e+00, 2.20116e-01, 7.77108e-01, 4.73232e-01, 3.62726e-01, 1.88449e-01, 5.66252e-01]
1500 [2.44226e+00, 2.21472e-01, 7.78689e-01, 4.82734e-01, 3.63001e-01, 1.90392e-01, 5.65841e-01]
2000 [2.47110e+00, 2.22518e-01, 7.83920e-01, 5.04172e-01, 3.64779e-01, 1.96302e-01, 5.69324e-01]
2500 [2.49315e+00, 2.18877e-01, 7.83915e-01, 4.89029e-01, 3.64399e-01, 1.92756e-01, 5.69397e-01]
3000 [2.49551e+00, 2.17411e-01, 7.84135e-01, 4.86961e-01, 3.64132e-01, 1.91725e-01, 5.68192e-01]
3500 [2.50014e+00, 2.16987e-01, 7.84696e-01, 4.88153e-01, 3.64064e-01, 1.92214e-01, 5.66783e-01]
4000 [2.51401e+00, 2.17321e-01, 7.85484e-01, 4.91183e-01, 3.64309e-01, 1.93127e-01, 5.65546e-01]
4500 [2.54095e+00, 2.17179e-01, 7.86261e-01, 4.96716e-01, 3.64406e-01, 1.94142e-01, 5.64076e-01]
5000 [2.57168e+00, 2.17148e-01, 7.87096e-01, 5.01348e-01, 3.64451e-01, 1.94979e-01, 5.61379e-01]
5500 [2.57576e+00, 2.18333e-01, 7.88918e-01, 4.87280e-01, 3.64960e-01, 1.93138e-01, 5.56206e-01]
6000 [2.51417e+00, 2.21978e-01, 7.91024e-01, 4.76528e-01, 3.65577e-01, 1.90342e-01, 5.56938e-01]
6500 [2.48885e+00, 2.23331e-01, 7.93023e-01, 4.80295e-01, 3.65876e-01, 1.91623e-01, 5.57838e-01]
7000 [2.48249e+00, 2.24368e-01, 7.94985e-01, 4.83898e-01, 3.66088e-01, 1.93030e-01, 5.58127e-01]
7500 [2.48570e+00, 2.25655e-01, 7.97096e-01, 4.88412e-01, 3.66365e-01, 1.94443e-01, 5.58991e-01]
8000 [2.49406e+00, 2.27013e-01, 7.99416e-01, 4.91025e-01, 3.66803e-01, 1.95972e-01, 5.60229e-01]
8500 [2.50431e+00, 2.29003e-01, 8.02042e-01, 4.85799e-01, 3.67150e-01, 1.95432e-01, 5.62086e-01]
9000 [2.50998e+00, 2.30505e-01, 8.05000e-01, 4.92286e-01, 3.67741e-01, 1.97424e-01, 5.64227e-01]
9500 [2.52905e+00, 2.31575e-01, 8.08044e-01, 5.00580e-01, 3.68121e-01, 1.99606e-01, 5.65639e-01]
10000 [2.55452e+00, 2.31393e-01, 8.11763e-01, 5.09513e-01, 3.69304e-01, 2.01624e-01, 5.69110e-01]
10500 [2.56459e+00, 2.32417e-01, 8.13911e-01, 5.01352e-01, 3.69566e-01, 2.01263e-01, 5.71871e-01]
11000 [2.56621e+00, 2.30736e-01, 8.16357e-01, 5.02563e-01, 3.69702e-01, 1.99929e-01, 5.71731e-01]
11500 [2.55558e+00, 2.31562e-01, 8.18885e-01, 5.00955e-01, 3.70314e-01, 1.99933e-01, 5.73063e-01]
12000 [2.55244e+00, 2.31666e-01, 8.22489e-01, 5.08625e-01, 3.71526e-01, 1.97999e-01, 5.75214e-01]
12500 [2.52795e+00, 2.32991e-01, 8.24832e-01, 4.88884e-01, 3.71720e-01, 1.95633e-01, 5.74470e-01]
13000 [2.50987e+00, 2.33285e-01, 8.26627e-01, 4.92429e-01, 3.71713e-01, 1.96044e-01, 5.73371e-01]
