"time","AR","AAdi","ABra","AGon","AHea","ALun","AMus","ASki","ASpl","APan","Adif","A_baso","AKb","ACl","Aefflux","A_apical","APTC","Afil","Aurine","ALumen","AGI","AabsLumen","Afeces","AL","Abile","Aplas_free","ingestion","amount_per_gram_liver","Atissue","Aloss","Atotal","CR","CR_free","CVR","CAdi","CAdi_free","CVAdi","CBra","CBra_free","CVBra","CGon","CGon_free","CVGon","CHea","CVHea","CHea_free","CLun","CVLun","CLun_free","CMus","CVMus","CMus_free","CSki","CVSki","CSki_free","CSpl","CVSpl","CSpl_free","Cpan","CVPan","Cpan_free","CKb","CVK","CPTC","Cfil","CL","CVL","CL_free","CGI","CVGI","CGI_free","CA_free","CA"
30,0.0903410507771808,0.713800738898293,0.110956862119479,0.00374525529988715,0.0683855937090349,0.102630813170414,1.12252408989319,0.195400903187385,0.0280741161638551,0.0215988822851837,15.5782644924214,894.922134880146,0.00463971810333938,797.343459305102,983.26289929132,72.7636538042819,0.00115388537630547,0.133659665076539,724.446145835743,0.0051728223127902,0.139812570917446,946.37181121077,219.186049116122,0.0330626545882234,219.154533149196,0.00134595557782935,31.54695,1.40823982401497e-05,2.77630557745637,943.632194951865,946.408500529321,0.00167738213300926,3.65669304996019e-06,0.167738213300926,0.0387850868777599,8.45514893935166e-05,0.167738213300926,0.0645098035578366,0.000140631371756084,0.167738213300926,0.0870989604624918,0.000189875733808232,0.167738213300926,0.159036264439616,0.167738213300926,0.000346699056478363,0.149172693561648,0.167738213300926,0.000325196471964394,0.032631514241081,0.167738213300926,7.11367010455565e-05,0.0614082033901272,0.167738213300926,0.000133869883390477,0.163221605603809,0.167738213300926,0.000355823100216303,0.125574897006882,0.167738213300926,0.000273753275475003,0.0842972039124161,0.0842972039124161,0.0248467996620472,3.88545538013195,0.0147865181521572,0.192032703274768,3.22346095717026e-05,0.116123397771965,0.221525447264838,0.000253149007142884,0.000365669304996019,0.167738213300926
30,0.00244379485655701,0.00524343262235357,0.000307058972250127,8.30212635295196e-05,0.00097220051723275,0.00245474464337046,0.0183464285804477,0.00454582531264981,0.000408821070318611,0.000277403635610191,-1.98784555291189,20.8254803756996,3.26570886759256e-05,6.86810649219976,20.5302594902729,1.6930049522885,0.000380284803278242,0.000955733659812868,5.17414580625145,5.66179556623803e-05,0.00143779079275827,10.3582984311612,5.14522218199321,0.00137451391167361,5.14487723111356,1.16074987709809e-05,0.34529,5.85447615501153e-07,0.039331937184952,10.3193679882447,10.3586999254296,4.53744758762986e-05,3.15352607340276e-08,0.00453744758762986,0.000284907227904454,1.98010523393596e-07,0.00453744758762986,0.000178522658284957,1.24073247508045e-07,0.00453744758762986,0.00193072705882604,1.3418553058841e-06,0.00453744758762986,0.002260931435425,0.00453744758762986,1.57134734762038e-06,0.00356794279559661,0.00453744758762986,2.47972024293964e-06,0.000533326412222316,0.00453744758762986,3.7066185649451e-07,0.00142860632075733,0.00453744758762986,9.92881392926341e-07,0.0023768666878989,0.00453744758762986,1.65192234808974e-06,0.00161281183494297,0.00453744758762986,1.12090422528537e-06,0.000593333733210857,0.000593333733210857,0.00818873392072012,0.0277829552271183,0.000614719996276211,0.00508234655920672,4.27230397411966e-07,0.00119417839930089,0.00638406753888741,8.2995398751412e-07,3.15352607340276e-06,0.00453744758762986
30,0.00168844013621351,0.00362273538114656,0.000212149842095181,5.73601475288686e-05,0.000671702196826775,0.00169600544370617,0.0126757146935995,0.00314075213371505,0.000282458202988532,0.000191660699767444,-1.37342061893589,14.3885140907446,2.25630801804483e-05,4.74523733073478,14.1845434747445,1.16971274517557,0.000262742239788982,0.00066032505728041,3.57486426050193,3.91178602758264e-05,0.00099338275191436,7.1566425524402,3.55488084696689,0.000949664181435793,3.55464251726776,8.0197266777069e-06,0.238564,4.04491090142173e-07,0.0271747937751412,7.12974510746882,7.15691990124396,3.13496388715422e-05,2.17879990157218e-08,0.00313496388715422,0.000196845000062299,1.36807275043298e-07,0.00313496388715422,0.000123342931450687,8.57233373582274e-08,0.00313496388715422,0.00133395691927601,9.27100058896829e-07,0.00313496388715422,0.00156209813215529,0.00313496388715422,1.08565820184793e-06,0.00246512419143339,0.00313496388715422,1.7132613130462e-06,0.000368480078302312,0.00313496388715422,2.56093654420107e-07,0.000987037125617552,0.00313496388715422,6.85990802304199e-07,0.00164219885458449,0.00313496388715422,1.14132820393622e-06,0.00111430639399677,0.00313496388715422,7.74442943827752e-07,0.000409939683511053,0.000409939683511053,0.005657670968755,0.0191954958511747,0.000424715644649281,0.00351143953068128,2.95177373031251e-07,0.00082506873082588,0.00441081039893216,5.73422767923987e-07,2.17879990157218e-06,0.00313496388715422
30,0.00533191540467818,0.011440215244543,0.000669946767377898,0.000181137280300421,0.0021211645078804,0.00535580584574036,0.0400285665985627,0.00991816311686722,0.000891973136263934,0.000605244222548027,-4.33711683237721,45.4374064244609,7.12518210045033e-05,14.9849579456696,44.7932859956735,3.69382611574213,0.000829712152331304,0.00208523727846678,11.289046592649,0.000123530085081557,0.00313699782316128,22.5999238498097,11.2259383142139,0.00299893915049388,11.225185694108,2.53254487956372e-05,0.75336,1.2773401271377e-06,0.0858151258840971,22.5149849068629,22.600800032747,9.899884446311e-05,6.88041969018615e-08,0.009899884446311,0.000621615694661104,4.32022907789467e-07,0.009899884446311,0.000389503934522034,2.70705234492814e-07,0.009899884446311,0.00421249489070745,2.92768394904168e-06,0.009899884446311,0.00493294071600093,0.009899884446311,3.42839379762065e-06,0.00778460151997145,0.009899884446311,5.41029805638016e-06,0.00116362112205124,0.009899884446311,8.08716679825613e-07,0.00311695886765155,0.009899884446311,2.16628641301783e-06,0.0051858903271159,0.009899884446311,3.60419377734555e-06,0.00351886175900015,0.009899884446311,2.44560892250511e-06,0.00129454616650624,0.00129454616650624,0.0178663254162641,0.0606173627461272,0.00134120713349458,0.0110887550452106,9.32138957778734e-07,0.00260547991956917,0.0139288734308729,1.81080854410058e-06,6.88041969018614e-06,0.009899884446311
30,0.0140232279910066,0.110800022975249,0.0172233260658638,0.000581358845209596,0.0106151828391659,0.0159309115801723,0.174244278791868,0.0303311882192258,0.00435781660966895,0.00335269567965387,2.41813162956597,138.914759968946,0.000720201978662396,123.767971035683,152.628882077206,11.296169592792,0.000179114097537018,0.0207471193911705,112.4510543235,0.00080294555303012,0.021702413300417,146.899505023761,34.0231922570071,0.00513215650363776,34.0183002263264,0.000208926526438361,4.89684,2.185942799062e-06,0.430952886947976,146.474246580507,146.905199467455,0.000260372354282726,5.67611732336343e-07,0.0260372354282726,0.00602043158961361,1.31245408653577e-05,0.0260372354282726,0.0100135616661999,2.18295644323157e-05,0.0260372354282726,0.0135199731444092,2.94735414548121e-05,0.0260372354282726,0.0246864717189904,0.0260372354282726,5.38165083473992e-05,0.0231553947386225,0.0260372354282726,5.04787605301971e-05,0.00506524066255429,0.0260372354282726,1.10422246443683e-05,0.00953211446235883,0.0260372354282726,2.07800095279422e-05,0.0253361430794707,0.0260372354282726,5.5232791913246e-05,0.0194924167421737,0.0260372354282726,4.24934684979386e-05,0.0130850650193022,0.0130850650193022,0.0038568927118221,0.603113935789841,0.0022952399390151,0.0298083108963,5.00362306705292e-06,0.0180252602162932,0.0343862986107306,3.92950672715192e-05,5.67611732336343e-05,0.0260372354282726
30,0.00898925461186773,0.0710257023678191,0.0110406008779548,0.000372666170998717,0.00680460884997289,0.0102121295100645,0.111695123813567,0.0194430821318717,0.00279347401905348,0.00214916530771987,1.55008493138835,89.0479856701806,0.000461668228087733,79.3384950534024,97.8391541466998,7.24119836200932,0.000114816878536641,0.0132994332869876,72.0839972581061,0.000514708687839821,0.0139118103112073,94.1663493742065,21.8097506748459,0.00328984572909344,21.8066147577395,0.000133927348434469,3.139,1.40124615771933e-06,0.276252018131077,93.893747932952,94.1699999510831,0.000166905464850169,3.63853913373368e-07,0.0166905464850169,0.00385925355182673,8.41317274298227e-06,0.0166905464850169,0.00641895399881091,1.39933197174078e-05,0.0166905464850169,0.00866665513950504,1.8893308204121e-05,0.0166905464850169,0.015824671744123,0.0166905464850169,3.44977844021882e-05,0.0148432114971867,0.0166905464850169,3.23582010638671e-05,0.0032469512736502,0.0166905464850169,7.07835377655744e-06,0.00611033379380003,0.0166905464850169,1.33205276704841e-05,0.0162411280177528,0.0166905464850169,3.5405659078701e-05,0.0124951471379062,0.0166905464850169,2.72394207606355e-05,0.00838786751612887,0.00838786751612887,0.00247237033885963,0.386611432761269,0.00147130846560529,0.0191079021507181,3.20745245501954e-06,0.0115546597269164,0.0220425100635156,2.51891582046777e-05,3.63853913373368e-05,0.0166905464850169
30,0.0328106774353813,0.259243008528792,0.0402980680535086,0.00136022729977798,0.0248367451685756,0.0372741569518683,0.407685935796458,0.0709670293837545,0.0101961485040458,0.00784442901125672,5.65780053008821,325.02407146562,0.00168508397107462,289.584612036614,357.110721944048,26.4292690273664,0.000419079027183801,0.0485429698438027,263.106800039418,0.00187868671061535,0.0507779882275116,343.70717521585,79.6053831328847,0.0120079055369475,79.5939370354478,0.000488833303648775,11.45735,5.11453511242333e-06,1.0083169727542,342.712183172303,343.720500145057,0.000609203054741758,1.32806265933703e-06,0.0609203054741758,0.0140862317174958,3.07079851441408e-05,0.0609203054741758,0.0234291093334352,5.10754583468888e-05,0.0609203054741758,0.0316331930180924,6.89603607794415e-05,0.0609203054741758,0.0577598724850595,0.0609203054741758,0.00012591652201743,0.0541775537091109,0.0609203054741758,0.000118107067085862,0.0118513353429203,0.0609203054741758,2.58359110475662e-05,0.0223026490835181,0.0609203054741758,4.86197750020694e-05,0.0592799331630569,0.0609203054741758,0.000129230254295464,0.0456071454142833,0.0609203054741758,9.94235770031375e-05,0.0306156244744662,0.0306156244744662,0.0090240961925883,1.41113284429659,0.00537026186804449,0.0697436606239545,1.1707170872337e-05,0.0421744088268368,0.0804549725356961,9.19402112425043e-05,0.000132806265933703,0.0609203054741758
30,0.000549275810687866,0.00134571012656417,9.38280349330712e-05,2.09391249438651e-05,0.000234637120715454,0.00056207051403593,0.00450348295479745,0.00124532126422822,0.000102050431223377,8.78720925831767e-05,-0.0414303293925465,0.0414740217203037,4.30962040770692e-05,84.7393977709257,0,0,4.36923277572265e-05,0.0155883202602917,84.7238094506655,0.000463237819055839,0.000655628196271542,84.7497144367853,0.00282232539586658,0.000686431653482416,0,0.000142647171861966,2.8251,2.9237228617532e-07,0.0263682411075103,84.7266317760613,84.7530000171688,1.01985246243641e-05,3.87543935725836e-07,0.00101985246243641,7.31205241558448e-05,2.7785799179221e-06,0.00101985246243641,5.45511831006228e-05,2.07294495782367e-06,0.00101985246243641,0.000486956394043374,1.85043429736482e-05,0.00101985246243641,0.000545667722594078,0.00101985246243641,2.0735373458575e-05,0.000816962956447573,0.00101985246243641,3.10445923450078e-05,0.000130915202174344,0.00101985246243641,4.97477768262509e-06,0.000391364319367762,0.00101985246243641,1.4871844135975e-05,0.00059331646060103,0.00101985246243641,2.25460255028391e-05,0.000510884259204516,0.00101985246243641,1.94136018497716e-05,0.000782997893842099,0.000782997893842099,0.000940833931034162,0.453148844775921,0.000306990900484086,0.00118239971539329,1.16656542183953e-05,0.000544541691255433,0.00129618279246311,2.06925842677065e-05,3.87543935725836e-05,0.00101985246243641
30,0.000408905325734297,0.00100180642755332,6.98497593390636e-05,1.55880152359883e-05,0.000174674300977059,0.000418430271560078,0.00335259286634919,0.000927072496703222,7.59708765774024e-05,6.54158911452533e-05,-0.0308425786804039,0.0308751051910928,3.20827297018179e-05,63.083773874851,0,0,3.25265106889985e-05,0.0116046384159948,63.0721692364349,0.00034485482085268,0.000488078768335478,63.0914540807183,0.00210106446136735,0.000511010230925795,0,0.000106192894608351,2.10313,2.17654924152737e-07,0.0196296906022828,63.0742703008963,63.0938999914986,7.59223499813766e-06,2.88504929929231e-07,0.000759223499813766,5.44341679826841e-05,2.06849838334199e-06,0.000759223499813766,4.061032519713e-05,1.54319235749094e-06,0.000759223499813766,0.000362511982232286,1.37754553248269e-05,0.000759223499813766,0.000406219304597811,0.000759223499813766,1.54363335747168e-05,0.000608183534244299,0.000759223499813766,2.31109743012834e-05,9.74590949520112e-05,0.000759223499813766,3.70344560817643e-06,0.00029134899330711,0.000759223499813766,1.10712617456702e-05,0.000441691142891874,0.000759223499813766,1.67842634298912e-05,0.000380324948518915,0.000759223499813766,1.44523480437188e-05,0.000582898432082447,0.000582898432082447,0.000700398593647686,0.33734413999985,0.000228537670360374,0.000880230899237221,8.68443147369419e-06,0.000405381036823487,0.00096493607883364,1.54044793992925e-05,2.88504929929231e-05,0.000759223499813766
30,0.00173327033594838,0.00424646306604693,0.000296079576899914,6.60745720450854e-05,0.00074041046981321,0.00177364473318005,0.0142109906573608,0.00392968043378683,0.000322025805193768,0.000277285269929136,-0.130735700985177,0.130873574551862,0.000135992466198752,267.399877443398,0,0,0.00013787356668542,0.0491898105991426,267.350687632799,0.00146177267346509,0.00206887119712353,267.432432222745,0.00890600458251226,0.00216607321765562,0,0.000450131075653314,8.91476,9.2259699193101e-07,0.0832064497161285,267.359593637382,267.442800087098,3.21820110368823e-05,1.22291641940153e-06,0.00321820110368823,0.00023073587622511,8.7679632965542e-06,0.00321820110368823,0.000172139288895299,6.54129297802135e-06,0.00321820110368823,0.00153661795453687,5.8391482272401e-05,0.00321820110368823,0.00172188481351909,0.00321820110368823,6.54316229137255e-05,0.00257797199590123,0.00321820110368823,9.79629358442468e-05,0.000413110193527932,0.00321820110368823,1.56981873540614e-05,0.00123497185222716,0.00321820110368823,4.69289303846321e-05,0.00187224305345214,0.00321820110368823,7.11452360311813e-05,0.0016121236623787,0.00321820110368823,6.12606991703904e-05,0.00247079335390174,0.00247079335390174,0.00296885371846297,1.42993635462624,0.00096872684152756,0.00373112799079661,3.68116199780473e-05,0.0017183315590727,0.00409017681177247,6.52965992447626e-05,0.000122291641940153,0.00321820110368823
