# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.389756403863430023e-02 1.270520593971014023e-02 6.143104657530784607e-02 2.596464753150939941e-01 8.499111281707882881e-04 4.626362025737762451e-02 4.757863655686378479e-02 4.033324494957923889e-02 1.968300491571426392e-01 1.075163334608078003e-01 1.588812023401260376e-01 1.697864267043769360e-03 2.328592818230390549e-03 1.170004135929048061e-03 2.963423542678356171e-02 2.921799719333648682e-01 1.259927749633789062e-01 1.685585677623748779e-01 1.182169437408447266e+00 2.503649890422821045e-01 8.779969215393066406e-01 5.488636493682861328e-01 1.560964345932006836e+00 2.389756403863430023e-02 1.270547974854707718e-02 6.143104657530784607e-02 2.596464753150939941e-01 8.499111281707882881e-04 4.626362025737762451e-02 4.757863655686378479e-02 4.033278301358222961e-02 1.968300491571426392e-01 1.075163334608078003e-01 1.588811874389648438e-01 1.697864267043769360e-03 2.328592818230390549e-03 1.170004135929048061e-03 2.963449433445930481e-02 2.921799719333648682e-01 1.259927749633789062e-01 1.685585677623748779e-01 1.182169437408447266e+00 2.503649890422821045e-01 8.779969215393066406e-01 5.488636493682861328e-01 1.560964345932006836e+00
1.000000000000000000e+03 2.867728658020496368e-02 3.133170679211616516e-02 1.090519279241561890e-01 2.965566217899322510e-01 1.433771802112460136e-03 1.182248815894126892e-01 1.185626983642578125e-01 9.409940242767333984e-02 4.505378007888793945e-01 2.114614844322204590e-01 3.965152800083160400e-01 2.498414367437362671e-03 3.700858913362026215e-03 1.824120408855378628e-03 5.864441022276878357e-02 3.276596665382385254e-01 1.235572397708892822e-01 1.683680117130279541e-01 8.402684926986694336e-01 2.642333209514617920e-01 5.214738249778747559e-01 2.397412955760955811e-01 7.603522539138793945e-01 2.867728658020496368e-02 3.133170679211616516e-02 1.090519279241561890e-01 2.965566217899322510e-01 1.433771802112460136e-03 1.182248815894126892e-01 1.185626983642578125e-01 9.409940242767333984e-02 4.505378007888793945e-01 2.114614844322204590e-01 3.965152800083160400e-01 2.498414367437362671e-03 3.700858913362026215e-03 1.824120408855378628e-03 5.864441022276878357e-02 3.276596665382385254e-01 1.235572397708892822e-01 1.683680117130279541e-01 8.402684926986694336e-01 2.642333209514617920e-01 5.214738249778747559e-01 2.397412955760955811e-01 7.603522539138793945e-01
2.000000000000000000e+03 3.089191764593124390e-02 2.814106456935405731e-02 1.132651865482330322e-01 2.824668586254119873e-01 1.512084389105439186e-03 1.127782985568046570e-01 1.109744235873222351e-01 9.442228078842163086e-02 4.587068557739257812e-01 2.118471711874008179e-01 3.975526094436645508e-01 2.387858927249908447e-03 3.285887883976101875e-03 1.827892381697893143e-03 5.765454098582267761e-02 3.328466415405273438e-01 1.490015685558319092e-01 1.655156314373016357e-01 7.619941830635070801e-01 2.634089887142181396e-01 4.999318718910217285e-01 1.963138729333877563e-01 6.894325613975524902e-01 3.089191764593124390e-02 2.814106456935405731e-02 1.132651865482330322e-01 2.824668586254119873e-01 1.512084389105439186e-03 1.127782985568046570e-01 1.109744235873222351e-01 9.442228078842163086e-02 4.587068557739257812e-01 2.118471711874008179e-01 3.975526094436645508e-01 2.387858927249908447e-03 3.285887883976101875e-03 1.827892381697893143e-03 5.765454098582267761e-02 3.328466415405273438e-01 1.490015685558319092e-01 1.655156314373016357e-01 7.619941830635070801e-01 2.634089887142181396e-01 4.999318718910217285e-01 1.963138729333877563e-01 6.894325613975524902e-01
3.000000000000000000e+03 3.611660376191139221e-02 2.674125134944915771e-02 1.164254173636436462e-01 2.543796598911285400e-01 1.529693254269659519e-03 1.192836463451385498e-01 1.173427179455757141e-01 8.323794603347778320e-02 5.291420221328735352e-01 2.272253483533859253e-01 4.655212163925170898e-01 2.630300587043166161e-03 3.535204567015171051e-03 1.824206672608852386e-03 5.928150564432144165e-02 3.163424730300903320e-01 1.191181391477584839e-01 1.634365171194076538e-01 6.634551882743835449e-01 2.600357830524444580e-01 5.656329989433288574e-01 2.100863903760910034e-01 7.883832454681396484e-01 3.611648827791213989e-02 2.674125134944915771e-02 1.164254173636436462e-01 2.543796598911285400e-01 1.529693254269659519e-03 1.192836463451385498e-01 1.173427179455757141e-01 8.323794603347778320e-02 5.291420221328735352e-01 2.272253483533859253e-01 4.655212163925170898e-01 2.630300587043166161e-03 3.535204567015171051e-03 1.824206672608852386e-03 5.928141623735427856e-02 3.163424730300903320e-01 1.191181391477584839e-01 1.634365171194076538e-01 6.634551882743835449e-01 2.600357830524444580e-01 5.656329989433288574e-01 2.100863903760910034e-01 7.883832454681396484e-01
4.000000000000000000e+03 2.856290526688098907e-02 2.737509272992610931e-02 9.230203926563262939e-02 3.639988005161285400e-01 1.533992937766015530e-03 1.035839542746543884e-01 1.046904772520065308e-01 7.168205827474594116e-02 4.031609594821929932e-01 1.681622564792633057e-01 2.100374549627304077e-01 2.184556797146797180e-03 4.936899524182081223e-03 1.518611330538988113e-03 5.072145909070968628e-02 5.944391489028930664e-01 7.074791193008422852e-01 1.663561165332794189e-01 1.120890736579895020e+00 2.651384174823760986e-01 4.306196212768554688e+00 1.051717162132263184e+00 2.337930440902709961e+00 2.856290526688098907e-02 2.737509272992610931e-02 9.230203926563262939e-02 3.639988005161285400e-01 1.533992937766015530e-03 1.035839542746543884e-01 1.046904772520065308e-01 7.168205827474594116e-02 4.031609594821929932e-01 1.681622564792633057e-01 2.100374549627304077e-01 2.184556797146797180e-03 4.936899524182081223e-03 1.518611330538988113e-03 5.072145909070968628e-02 5.944391489028930664e-01 7.074791193008422852e-01 1.663561165332794189e-01 1.120890736579895020e+00 2.651384174823760986e-01 4.306196212768554688e+00 1.051717162132263184e+00 2.337930440902709961e+00
5.000000000000000000e+03 3.539011254906654358e-02 2.727624587714672089e-02 9.713929891586303711e-02 3.373950123786926270e-01 1.798775163479149342e-03 1.042989790439605713e-01 1.080791577696800232e-01 7.638800889253616333e-02 4.046319127082824707e-01 1.788811236619949341e-01 2.730010747909545898e-01 2.343312138691544533e-03 3.446625545620918274e-03 1.923590782098472118e-03 5.521196499466896057e-02 4.621678292751312256e-01 6.204187273979187012e-01 1.669635623693466187e-01 1.026430964469909668e+00 2.695897519588470459e-01 4.099668502807617188e+00 8.232309818267822266e-01 1.963868379592895508e+00 3.539011254906654358e-02 2.727624587714672089e-02 9.713929891586303711e-02 3.373950123786926270e-01 1.798775163479149342e-03 1.042989790439605713e-01 1.080791577696800232e-01 7.638800889253616333e-02 4.046319127082824707e-01 1.788811236619949341e-01 2.730010747909545898e-01 2.343312138691544533e-03 3.446625545620918274e-03 1.923590782098472118e-03 5.521196499466896057e-02 4.621678292751312256e-01 6.204187273979187012e-01 1.669635623693466187e-01 1.026430964469909668e+00 2.695897519588470459e-01 4.099668502807617188e+00 8.232309818267822266e-01 1.963868379592895508e+00
6.000000000000000000e+03 3.878637775778770447e-02 2.917707897722721100e-02 1.139141991734504700e-01 4.294141829013824463e-01 1.520976773463189602e-03 9.397578239440917969e-02 9.631684422492980957e-02 8.741658180952072144e-02 4.938655197620391846e-01 2.412119656801223755e-01 3.670327663421630859e-01 2.344618085771799088e-03 3.045753110200166702e-03 1.617736648768186569e-03 5.970196425914764404e-02 3.565489649772644043e-01 5.651199817657470703e-01 1.658355593681335449e-01 9.796427488327026367e-01 2.733623087406158447e-01 4.015172004699707031e+00 6.523127555847167969e-01 1.742405652999877930e+00 3.878637775778770447e-02 2.917707897722721100e-02 1.139141991734504700e-01 4.294141829013824463e-01 1.520976773463189602e-03 9.397578239440917969e-02 9.631684422492980957e-02 8.741658180952072144e-02 4.938655197620391846e-01 2.412119656801223755e-01 3.670327663421630859e-01 2.344618085771799088e-03 3.045753110200166702e-03 1.617736648768186569e-03 5.970196425914764404e-02 3.565489649772644043e-01 5.651199817657470703e-01 1.658355593681335449e-01 9.796427488327026367e-01 2.733623087406158447e-01 4.015172004699707031e+00 6.523127555847167969e-01 1.742405652999877930e+00
7.000000000000000000e+03 2.082420289516448975e-01 6.321189552545547485e-02 2.989346981048583984e-01 4.138410389423370361e-01 1.391031313687562943e-03 9.716264158487319946e-02 1.017144322395324707e-01 1.073561161756515503e-01 5.823212862014770508e-01 2.513652145862579346e-01 4.316328763961791992e-01 2.345982706174254417e-03 3.352750092744827271e-03 1.565173268318176270e-03 2.333238124847412109e-01 3.471758961677551270e-01 5.584335327148437500e-01 1.666945070028305054e-01 8.384192585945129395e-01 2.771776616573333740e-01 3.827900409698486328e+00 4.764997363090515137e-01 1.376693844795227051e+00 2.082420289516448975e-01 6.321203708648681641e-02 2.989346981048583984e-01 4.138410389423370361e-01 1.391031313687562943e-03 9.716264158487319946e-02 1.017144322395324707e-01 1.073557287454605103e-01 5.823212862014770508e-01 2.513652145862579346e-01 4.316328763961791992e-01 2.345982706174254417e-03 3.352750092744827271e-03 1.565173268318176270e-03 2.333238869905471802e-01 3.471758961677551270e-01 5.584335327148437500e-01 1.666945070028305054e-01 8.384192585945129395e-01 2.771776616573333740e-01 3.827900409698486328e+00 4.764997363090515137e-01 1.376693844795227051e+00
8.000000000000000000e+03 3.292849287390708923e-02 3.143593296408653259e-02 1.201485842466354370e-01 3.834190070629119873e-01 1.081484602764248848e-03 1.029774323105812073e-01 1.050523370504379272e-01 9.335327893495559692e-02 5.022298693656921387e-01 2.395379394292831421e-01 4.443824589252471924e-01 2.307572634890675545e-03 3.102473216131329536e-03 1.282851444557309151e-03 6.167007610201835632e-02 3.463692665100097656e-01 5.385379791259765625e-01 1.646518707275390625e-01 7.713439464569091797e-01 2.814728021621704102e-01 3.671478748321533203e+00 4.058367311954498291e-01 1.163242220878601074e+00 3.292849287390708923e-02 3.143594413995742798e-02 1.201485842466354370e-01 3.834190070629119873e-01 1.081484602764248848e-03 1.029774323105812073e-01 1.050523370504379272e-01 9.335327893495559692e-02 5.022298693656921387e-01 2.395379394292831421e-01 4.443824589252471924e-01 2.307572634890675545e-03 3.102473216131329536e-03 1.282851444557309151e-03 6.167008355259895325e-02 3.463692665100097656e-01 5.385379791259765625e-01 1.646518707275390625e-01 7.713439464569091797e-01 2.814728021621704102e-01 3.671478748321533203e+00 4.058367311954498291e-01 1.163242220878601074e+00
9.000000000000000000e+03 1.754933118820190430e+00 3.451837897300720215e-01 1.388653993606567383e+00 3.362623453140258789e-01 1.181113300845026970e-03 9.645456075668334961e-02 1.028590351343154907e-01 1.704922616481781006e-01 8.055791854858398438e-01 2.393702119588851929e-01 4.719152748584747314e-01 2.275459468364715576e-03 3.518189769238233566e-03 1.447176211513578892e-03 1.781867742538452148e+00 3.766341209411621094e-01 5.806877613067626953e-01 1.664053052663803101e-01 7.696848511695861816e-01 2.812229394912719727e-01 3.940894842147827148e+00 5.507707595825195312e-01 1.454679250717163086e+00 1.754933118820190430e+00 3.451837003231048584e-01 1.388653993606567383e+00 3.362623453140258789e-01 1.181113300845026970e-03 9.645456075668334961e-02 1.028590351343154907e-01 1.704915910959243774e-01 8.055791854858398438e-01 2.393702119588851929e-01 4.719152748584747314e-01 2.275459468364715576e-03 3.518189769238233566e-03 1.447176211513578892e-03 1.781867384910583496e+00 3.766341209411621094e-01 5.806877613067626953e-01 1.664053052663803101e-01 7.696848511695861816e-01 2.812229394912719727e-01 3.940894842147827148e+00 5.507707595825195312e-01 1.454679250717163086e+00
