0 [1.68e+00, 2.73e-01, 5.92e-01, 3.44e-01, 3.47e-01, 1.38e-01, 5.18e-01]
1000 [1.94e+00, 3.18e-01, 6.35e-01, 4.08e-01, 3.85e-01, 1.63e-01, 5.23e-01]
2000 [1.89e+00, 3.05e-01, 6.55e-01, 3.84e-01, 3.89e-01, 1.54e-01, 5.20e-01]
3000 [1.87e+00, 3.05e-01, 6.60e-01, 3.84e-01, 3.91e-01, 1.54e-01, 5.19e-01]
4000 [1.87e+00, 3.06e-01, 6.63e-01, 3.85e-01, 3.93e-01, 1.55e-01, 5.20e-01]
5000 [1.88e+00, 3.07e-01, 6.65e-01, 3.86e-01, 3.94e-01, 1.55e-01, 5.21e-01]
6000 [1.88e+00, 3.07e-01, 6.66e-01, 3.87e-01, 3.95e-01, 1.55e-01, 5.22e-01]
7000 [1.88e+00, 3.07e-01, 6.67e-01, 3.87e-01, 3.96e-01, 1.55e-01, 5.22e-01]
8000 [1.88e+00, 3.07e-01, 6.67e-01, 3.87e-01, 3.95e-01, 1.55e-01, 5.22e-01]
9000 [1.88e+00, 3.07e-01, 6.67e-01, 3.87e-01, 3.96e-01, 1.55e-01, 5.23e-01]
10000 [1.88e+00, 3.07e-01, 6.67e-01, 3.87e-01, 3.95e-01, 1.55e-01, 5.24e-01]
11000 [1.88e+00, 3.06e-01, 6.66e-01, 3.86e-01, 3.95e-01, 1.55e-01, 5.25e-01]
12000 [1.88e+00, 3.06e-01, 6.65e-01, 3.86e-01, 3.94e-01, 1.55e-01, 5.26e-01]
13000 [1.87e+00, 3.05e-01, 6.63e-01, 3.85e-01, 3.93e-01, 1.54e-01, 5.26e-01]
14000 [1.87e+00, 3.04e-01, 6.62e-01, 3.84e-01, 3.92e-01, 1.54e-01, 5.27e-01]
15000 [1.86e+00, 3.03e-01, 6.60e-01, 3.83e-01, 3.91e-01, 1.54e-01, 5.28e-01]
16000 [1.86e+00, 3.03e-01, 6.58e-01, 3.82e-01, 3.90e-01, 1.53e-01, 5.29e-01]
17000 [1.85e+00, 3.02e-01, 6.56e-01, 3.80e-01, 3.89e-01, 1.53e-01, 5.30e-01]
18000 [1.85e+00, 3.01e-01, 6.54e-01, 3.79e-01, 3.87e-01, 1.52e-01, 5.31e-01]
19000 [1.84e+00, 3.00e-01, 6.52e-01, 3.78e-01, 3.86e-01, 1.52e-01, 5.31e-01]
20000 [1.83e+00, 2.99e-01, 6.50e-01, 3.76e-01, 3.84e-01, 1.51e-01, 5.32e-01]
21000 [1.83e+00, 2.98e-01, 6.47e-01, 3.75e-01, 3.82e-01, 1.51e-01, 5.33e-01]
