"time","value"
225.811224489796,0
226.297619047619,0
226.784013605442,0
227.270408163265,0
227.756802721088,0
228.243197278912,0
228.729591836735,0
229.215986394558,0
229.702380952381,0
230.188775510204,0
230.675170068027,0
231.16156462585,0
231.647959183673,0
232.134353741497,0
232.62074829932,0
233.107142857143,0
233.593537414966,0
234.079931972789,0
234.566326530612,0
235.052721088435,0
235.539115646258,0
236.025510204082,0
236.511904761905,0
236.998299319728,0
237.484693877551,0
237.971088435374,0
238.457482993197,0
238.94387755102,0
239.430272108844,0
239.916666666667,0
240,5.66521428571429
240.083333333333,0
240.569727891156,0
241.05612244898,0
241.542517006803,0
242.028911564626,0
242.515306122449,0
243.001700680272,0
243.488095238095,0
243.974489795918,0
244.460884353742,0
244.947278911565,0
245.433673469388,0
245.920068027211,0
246.406462585034,0
246.892857142857,0
247.37925170068,0
247.865646258503,0
248.352040816327,0
248.83843537415,0
249.324829931973,0
249.811224489796,0
250.297619047619,0
250.784013605442,0
251.270408163265,0
251.756802721088,0
252.243197278912,0
252.729591836735,0
253.215986394558,0
253.702380952381,0
254.188775510204,0
254.675170068027,0
255.16156462585,0
255.647959183673,0
256.134353741497,0
256.62074829932,0
257.107142857143,0
257.593537414966,0
258.079931972789,0
258.566326530612,0
259.052721088435,0
259.539115646259,0
260.025510204082,0
260.511904761905,0
260.998299319728,0
261.484693877551,0
261.971088435374,0
262.457482993197,0
262.94387755102,0
263.430272108844,0
263.916666666667,0
264,5.82353571428571
264.083333333333,0
264.569727891156,0
265.05612244898,0
265.542517006803,0
266.028911564626,0
266.515306122449,0
267.001700680272,0
267.488095238095,0
267.974489795918,0
268.460884353742,0
268.947278911565,0
269.433673469388,0
269.920068027211,0
270.406462585034,0
270.892857142857,0
271.37925170068,0
271.865646258503,0
272.352040816327,0
272.83843537415,0
273.324829931973,0
273.811224489796,0
274.297619047619,0
274.784013605442,0
275.270408163265,0
275.756802721088,0
276.243197278912,0
276.729591836735,0
277.215986394558,0
277.702380952381,0
278.188775510204,0
278.675170068027,0
279.16156462585,0
279.647959183673,0
280.134353741497,0
280.62074829932,0
281.107142857143,0
281.593537414966,0
282.079931972789,0
282.566326530612,0
283.052721088435,0
283.539115646258,0
284.025510204082,0
284.511904761905,0
284.998299319728,0
285.484693877551,0
285.971088435374,0
286.457482993197,0
286.94387755102,0
287.430272108844,0
287.916666666667,0
288,5.98185714285714
288.083333333333,0
288.569727891156,0
289.05612244898,0
289.542517006803,0
290.028911564626,0
290.515306122449,0
291.001700680272,0
291.488095238095,0
291.974489795918,0
292.460884353742,0
292.947278911565,0
293.433673469388,0
293.920068027211,0
294.406462585034,0
294.892857142857,0
295.37925170068,0
295.865646258503,0
296.352040816327,0
296.83843537415,0
297.324829931973,0
297.811224489796,0
298.297619047619,0
298.784013605442,0
299.270408163265,0
299.756802721088,0
300.243197278912,0
300.729591836735,0
301.215986394558,0
301.702380952381,0
302.188775510204,0
302.675170068027,0
303.16156462585,0
303.647959183673,0
304.134353741497,0
304.62074829932,0
305.107142857143,0
305.593537414966,0
306.079931972789,0
306.566326530612,0
307.052721088435,0
307.539115646258,0
308.025510204082,0
308.511904761905,0
308.998299319728,0
309.484693877551,0
309.971088435374,0
310.457482993197,0
310.94387755102,0
311.430272108844,0
311.916666666667,0
312,6.14017857142857
312.083333333333,0
312.569727891156,0
313.05612244898,0
313.542517006803,0
314.028911564626,0
314.515306122449,0
315.001700680272,0
315.488095238095,0
315.974489795918,0
316.460884353742,0
316.947278911565,0
317.433673469388,0
317.920068027211,0
318.406462585034,0
318.892857142857,0
319.37925170068,0
319.865646258503,0
320.352040816327,0
320.83843537415,0
321.324829931973,0
321.811224489796,0
322.297619047619,0
322.784013605442,0
323.270408163265,0
323.756802721088,0
324.243197278912,0
324.729591836735,0
325.215986394558,0
325.702380952381,0
326.188775510204,0
326.675170068027,0
327.16156462585,0
327.647959183673,0
328.134353741497,0
328.62074829932,0
329.107142857143,0
329.593537414966,0
330.079931972789,0
330.566326530612,0
331.052721088435,0
331.539115646258,0
332.025510204082,0
332.511904761905,0
332.998299319728,0
333.484693877551,0
333.971088435374,0
334.457482993197,0
334.94387755102,0
335.430272108844,0
335.916666666667,0
336,6.2985
336.083333333333,0
336.569727891156,0
337.05612244898,0
337.542517006803,0
338.028911564626,0
338.515306122449,0
339.001700680272,0
339.488095238095,0
339.974489795918,0
340.460884353742,0
340.947278911565,0
341.433673469388,0
341.920068027211,0
342.406462585034,0
342.892857142857,0
343.37925170068,0
343.865646258503,0
344.352040816327,0
344.83843537415,0
345.324829931973,0
345.811224489796,0
346.297619047619,0
346.784013605442,0
347.270408163265,0
347.756802721088,0
348.243197278912,0
348.729591836735,0
349.215986394558,0
349.702380952381,0
350.188775510204,0
350.675170068027,0
351.16156462585,0
351.647959183673,0
352.134353741497,0
352.62074829932,0
353.107142857143,0
353.593537414966,0
354.079931972789,0
354.566326530612,0
355.052721088435,0
355.539115646258,0
356.025510204082,0
356.511904761905,0
356.998299319728,0
357.484693877551,0
357.971088435374,0
358.457482993197,0
358.94387755102,0
359.430272108844,0
359.916666666667,0
360,6.45682142857143
360.083333333333,0
360.569727891156,0
361.05612244898,0
361.542517006803,0
362.028911564626,0
362.515306122449,0
363.001700680272,0
363.488095238095,0
363.974489795918,0
364.460884353742,0
364.947278911565,0
365.433673469388,0
365.920068027211,0
366.406462585034,0
366.892857142857,0
367.37925170068,0
367.865646258503,0
368.352040816327,0
368.83843537415,0
369.324829931973,0
369.811224489796,0
370.297619047619,0
370.784013605442,0
371.270408163265,0
371.756802721088,0
372.243197278912,0
372.729591836735,0
373.215986394558,0
373.702380952381,0
374.188775510204,0
374.675170068027,0
375.16156462585,0
375.647959183673,0
376.134353741497,0
376.62074829932,0
377.107142857143,0
377.593537414966,0
378.079931972789,0
378.566326530612,0
379.052721088435,0
379.539115646258,0
380.025510204082,0
380.511904761905,0
380.998299319728,0
381.484693877551,0
381.971088435374,0
382.457482993197,0
382.94387755102,0
383.430272108844,0
383.916666666667,0
384,6.61514285714286
384.083333333333,0
384.569727891156,0
385.05612244898,0
385.542517006803,0
386.028911564626,0
386.515306122449,0
387.001700680272,0
387.488095238095,0
387.974489795918,0
388.460884353742,0
388.947278911565,0
389.433673469388,0
389.920068027211,0
390.406462585034,0
390.892857142857,0
391.37925170068,0
391.865646258503,0
392.352040816327,0
392.83843537415,0
393.324829931973,0
393.811224489796,0
394.297619047619,0
394.784013605442,0
395.270408163265,0
395.756802721088,0
396.243197278912,0
396.729591836735,0
397.215986394558,0
397.702380952381,0
398.188775510204,0
398.675170068027,0
399.16156462585,0
399.647959183673,0
400.134353741497,0
400.62074829932,0
401.107142857143,0
401.593537414966,0
402.079931972789,0
402.566326530612,0
403.052721088435,0
403.539115646258,0
404.025510204082,0
404.511904761905,0
404.998299319728,0
405.484693877551,0
405.971088435374,0
406.457482993197,0
406.94387755102,0
407.430272108844,0
407.916666666667,0
408,6.77346428571429
408.083333333333,0
408.569727891156,0
409.05612244898,0
409.542517006803,0
410.028911564626,0
410.515306122449,0
411.001700680272,0
411.488095238095,0
411.974489795918,0
412.460884353742,0
412.947278911565,0
413.433673469388,0
413.920068027211,0
414.406462585034,0
414.892857142857,0
415.37925170068,0
415.865646258503,0
416.352040816327,0
416.83843537415,0
417.324829931973,0
417.811224489796,0
418.297619047619,0
418.784013605442,0
419.270408163265,0
419.756802721088,0
420.243197278912,0
420.729591836735,0
421.215986394558,0
421.702380952381,0
422.188775510204,0
422.675170068027,0
423.16156462585,0
423.647959183673,0
424.134353741497,0
424.62074829932,0
425.107142857143,0
425.593537414966,0
426.079931972789,0
426.566326530612,0
427.052721088435,0
427.539115646258,0
428.025510204082,0
428.511904761905,0
428.998299319728,0
429.484693877551,0
429.971088435374,0
430.457482993197,0
430.94387755102,0
431.430272108844,0
431.916666666667,0
432,6.93178571428572
432.083333333333,0
432.569727891156,0
433.05612244898,0
433.542517006803,0
434.028911564626,0
434.515306122449,0
435.001700680272,0
435.488095238095,0
435.974489795918,0
436.460884353742,0
436.947278911565,0
437.433673469388,0
437.920068027211,0
438.406462585034,0
438.892857142857,0
439.37925170068,0
439.865646258503,0
440.352040816327,0
440.83843537415,0
441.324829931973,0
441.811224489796,0
442.297619047619,0
442.784013605442,0
443.270408163265,0
443.756802721088,0
444.243197278912,0
444.729591836735,0
445.215986394558,0
445.702380952381,0
446.188775510204,0
446.675170068027,0
447.16156462585,0
447.647959183673,0
448.134353741497,0
448.62074829932,0
449.107142857143,0
449.593537414966,0
450.079931972789,0
450.566326530612,0
451.052721088435,0
451.539115646258,0
452.025510204082,0
452.511904761905,0
452.998299319728,0
453.484693877551,0
453.971088435374,0
454.457482993197,0
454.94387755102,0
455.430272108844,0
455.916666666667,0
456,7.09010714285714
456.083333333333,0
456.569727891156,0
457.05612244898,0
457.542517006803,0
458.028911564626,0
458.515306122449,0
459.001700680272,0
459.488095238095,0
459.974489795918,0
460.460884353742,0
460.947278911565,0
461.433673469388,0
461.920068027211,0
462.406462585034,0
462.892857142857,0
463.37925170068,0
463.865646258503,0
464.352040816327,0
464.83843537415,0
465.324829931973,0
465.811224489796,0
466.297619047619,0
466.784013605442,0
467.270408163265,0
467.756802721088,0
468.243197278912,0
468.729591836735,0
469.215986394558,0
469.702380952381,0
470.188775510204,0
470.675170068027,0
471.16156462585,0
471.647959183673,0
472.134353741497,0
472.62074829932,0
473.107142857143,0
473.593537414966,0
474.079931972789,0
474.566326530612,0
475.052721088435,0
475.539115646258,0
476.025510204082,0
476.511904761905,0
476.998299319728,0
477.484693877551,0
477.971088435374,0
478.457482993197,0
478.94387755102,0
479.430272108844,0
479.916666666667,0
480,7.24842857142857
480.083333333333,0
480.569727891156,0
481.05612244898,0
481.542517006803,0
482.028911564626,0
482.515306122449,0
483.001700680272,0
483.488095238095,0
483.974489795918,0
484.460884353742,0
484.947278911565,0
485.433673469388,0
485.920068027211,0
486.406462585034,0
486.892857142857,0
487.37925170068,0
487.865646258503,0
488.352040816327,0
488.83843537415,0
489.324829931973,0
489.811224489796,0
490.297619047619,0
490.784013605442,0
491.270408163265,0
491.756802721088,0
492.243197278912,0
492.729591836735,0
493.215986394558,0
493.702380952381,0
494.188775510204,0
494.675170068027,0
495.16156462585,0
495.647959183673,0
496.134353741497,0
496.62074829932,0
497.107142857143,0
497.593537414966,0
498.079931972789,0
498.566326530612,0
499.052721088435,0
499.539115646258,0
500.025510204082,0
500.511904761905,0
500.998299319728,0
501.484693877551,0
501.971088435374,0
502.457482993197,0
502.94387755102,0
503.430272108844,0
503.916666666667,0
504,7.40675
504.083333333333,0
504.569727891156,0
505.05612244898,0
505.542517006803,0
506.028911564626,0
506.515306122449,0
507.001700680272,0
507.488095238095,0
507.974489795918,0
508.460884353741,0
508.947278911565,0
509.433673469388,0
509.920068027211,0
510.406462585034,0
510.892857142857,0
511.37925170068,0
511.865646258503,0
512.352040816327,0
512.83843537415,0
513.324829931973,0
513.811224489796,0
514.297619047619,0
514.784013605442,0
515.270408163265,0
515.756802721088,0
516.243197278912,0
516.729591836735,0
517.215986394558,0
517.702380952381,0
518.188775510204,0
518.675170068027,0
519.16156462585,0
519.647959183673,0
520.134353741497,0
520.62074829932,0
521.107142857143,0
521.593537414966,0
522.079931972789,0
522.566326530612,0
523.052721088435,0
523.539115646258,0
524.025510204082,0
524.511904761905,0
524.998299319728,0
525.484693877551,0
525.971088435374,0
526.457482993197,0
526.94387755102,0
527.430272108843,0
527.916666666667,0
528,7.56507142857143
528.083333333333,0
528.569727891157,0
529.05612244898,0
529.542517006803,0
530.028911564626,0
530.515306122449,0
531.001700680272,0
531.488095238095,0
531.974489795918,0
532.460884353742,0
532.947278911565,0
533.433673469388,0
533.920068027211,0
534.406462585034,0
534.892857142857,0
535.37925170068,0
535.865646258503,0
536.352040816327,0
536.83843537415,0
537.324829931973,0
537.811224489796,0
538.297619047619,0
538.784013605442,0
539.270408163265,0
539.756802721088,0
540.243197278912,0
540.729591836735,0
541.215986394558,0
541.702380952381,0
542.188775510204,0
542.675170068027,0
543.16156462585,0
543.647959183673,0
544.134353741497,0
544.62074829932,0
545.107142857143,0
545.593537414966,0
546.079931972789,0
546.566326530612,0
547.052721088435,0
547.539115646258,0
548.025510204082,0
548.511904761905,0
548.998299319728,0
549.484693877551,0
549.971088435374,0
550.457482993197,0
550.94387755102,0
551.430272108843,0
551.916666666667,0
552,7.72339285714286
552.083333333333,0
552.569727891157,0
553.05612244898,0
553.542517006803,0
554.028911564626,0
554.515306122449,0
555.001700680272,0
555.488095238095,0
555.974489795918,0
556.460884353742,0
556.947278911565,0
557.433673469388,0
557.920068027211,0
558.406462585034,0
558.892857142857,0
559.37925170068,0
559.865646258503,0
560.352040816327,0
560.83843537415,0
561.324829931973,0
561.811224489796,0
562.297619047619,0
562.784013605442,0
563.270408163265,0
563.756802721088,0
564.243197278912,0
564.729591836735,0
565.215986394558,0
565.702380952381,0
566.188775510204,0
566.675170068027,0
567.16156462585,0
567.647959183673,0
568.134353741497,0
568.62074829932,0
569.107142857143,0
569.593537414966,0
570.079931972789,0
570.566326530612,0
571.052721088435,0
571.539115646258,0
572.025510204082,0
572.511904761905,0
572.998299319728,0
573.484693877551,0
573.971088435374,0
574.457482993197,0
574.94387755102,0
575.430272108843,0
575.916666666667,0
576,7.88171428571428
576.083333333333,0
576.569727891157,0
577.05612244898,0
577.542517006803,0
578.028911564626,0
578.515306122449,0
579.001700680272,0
579.488095238095,0
579.974489795918,0
580.460884353742,0
580.947278911565,0
581.433673469388,0
581.920068027211,0
582.406462585034,0
582.892857142857,0
583.37925170068,0
583.865646258503,0
584.352040816327,0
584.83843537415,0
585.324829931973,0
585.811224489796,0
586.297619047619,0
586.784013605442,0
587.270408163265,0
587.756802721088,0
588.243197278912,0
588.729591836735,0
589.215986394558,0
589.702380952381,0
590.188775510204,0
590.675170068027,0
591.16156462585,0
591.647959183673,0
592.134353741497,0
592.62074829932,0
593.107142857143,0
593.593537414966,0
594.079931972789,0
594.566326530612,0
595.052721088435,0
595.539115646258,0
596.025510204082,0
596.511904761905,0
596.998299319728,0
597.484693877551,0
597.971088435374,0
598.457482993197,0
598.94387755102,0
599.430272108843,0
599.916666666667,0
600,8.04003571428571
600.083333333333,0
600.569727891157,0
601.05612244898,0
601.542517006803,0
602.028911564626,0
602.515306122449,0
603.001700680272,0
603.488095238095,0
603.974489795918,0
604.460884353742,0
604.947278911565,0
605.433673469388,0
605.920068027211,0
606.406462585034,0
606.892857142857,0
607.37925170068,0
607.865646258503,0
608.352040816327,0
608.83843537415,0
609.324829931973,0
609.811224489796,0
610.297619047619,0
610.784013605442,0
611.270408163265,0
611.756802721088,0
612.243197278912,0
612.729591836735,0
613.215986394558,0
613.702380952381,0
614.188775510204,0
614.675170068027,0
615.16156462585,0
615.647959183673,0
616.134353741497,0
616.62074829932,0
617.107142857143,0
617.593537414966,0
618.079931972789,0
618.566326530612,0
619.052721088435,0
619.539115646258,0
620.025510204082,0
620.511904761905,0
620.998299319728,0
621.484693877551,0
621.971088435374,0
622.457482993197,0
622.94387755102,0
623.430272108843,0
623.916666666667,0
624,8.19835714285714
624.083333333333,0
624.569727891157,0
625.05612244898,0
625.542517006803,0
626.028911564626,0
626.515306122449,0
627.001700680272,0
627.488095238095,0
627.974489795918,0
628.460884353742,0
628.947278911565,0
629.433673469388,0
629.920068027211,0
630.406462585034,0
630.892857142857,0
631.37925170068,0
631.865646258503,0
632.352040816327,0
632.83843537415,0
633.324829931973,0
633.811224489796,0
634.297619047619,0
634.784013605442,0
635.270408163265,0
635.756802721088,0
636.243197278912,0
636.729591836735,0
637.215986394558,0
637.702380952381,0
638.188775510204,0
638.675170068027,0
639.16156462585,0
639.647959183673,0
640.134353741497,0
640.62074829932,0
641.107142857143,0
641.593537414966,0
642.079931972789,0
642.566326530612,0
643.052721088435,0
643.539115646258,0
644.025510204082,0
644.511904761905,0
644.998299319728,0
645.484693877551,0
645.971088435374,0
646.457482993197,0
646.94387755102,0
647.430272108843,0
647.916666666667,0
648,8.35667857142857
648.083333333333,0
648.184210526316,0
648.285087719298,0
648.385964912281,0
648.486842105263,0
648.587719298246,0
648.688596491228,0
648.78947368421,0
648.890350877193,0
648.991228070175,0
649.092105263158,0
649.19298245614,0
649.293859649123,0
649.394736842105,0
649.495614035088,0
649.59649122807,0
649.697368421053,0
649.798245614035,0
649.899122807018,0
650,0
