0 [1.00000e+00, 1.00000e+00, 1.00000e+00, 1.00000e+00, 1.00000e+00, 1.00000e+00, 1.00000e+00]
500 [9.92299e-01, 1.00334e+00, 1.01594e+00, 1.02592e+00, 1.01890e+00, 1.01070e+00, 1.03004e+00]
1000 [9.93946e-01, 1.00296e+00, 1.01594e+00, 1.04681e+00, 1.01903e+00, 9.95671e-01, 1.02769e+00]
1500 [9.95841e-01, 9.86768e-01, 1.01596e+00, 1.10718e+00, 1.01915e+00, 9.38132e-01, 1.01863e+00]
2000 [9.98140e-01, 9.06534e-01, 1.01602e+00, 1.22848e+00, 1.01922e+00, 8.38281e-01, 1.00308e+00]
2500 [1.00150e+00, 8.03247e-01, 1.01609e+00, 1.39662e+00, 1.01904e+00, 7.39490e-01, 9.82305e-01]
3000 [1.00682e+00, 7.89494e-01, 1.01674e+00, 1.57077e+00, 1.02244e+00, 7.31957e-01, 9.71542e-01]
3500 [1.01447e+00, 7.81042e-01, 1.01763e+00, 1.69058e+00, 1.02547e+00, 7.27323e-01, 9.66800e-01]
4000 [1.02490e+00, 7.73468e-01, 1.01840e+00, 1.75011e+00, 1.02698e+00, 7.22712e-01, 9.64972e-01]
4500 [1.03690e+00, 7.67407e-01, 1.01986e+00, 1.76649e+00, 1.02979e+00, 7.18953e-01, 9.60266e-01]
5000 [1.05184e+00, 7.61029e-01, 1.02085e+00, 1.75888e+00, 1.03084e+00, 7.12942e-01, 9.58308e-01]
5500 [1.06919e+00, 7.54562e-01, 1.02204e+00, 1.74048e+00, 1.03194e+00, 7.06592e-01, 9.56129e-01]
6000 [1.08812e+00, 7.48127e-01, 1.02365e+00, 1.72382e+00, 1.03346e+00, 7.00469e-01, 9.52131e-01]
6500 [1.10977e+00, 7.41086e-01, 1.02537e+00, 1.70316e+00, 1.03468e+00, 6.93470e-01, 9.49016e-01]
7000 [1.13282e+00, 7.33644e-01, 1.02720e+00, 1.68586e+00, 1.03543e+00, 6.86095e-01, 9.47666e-01]
7500 [1.15594e+00, 7.25628e-01, 1.03009e+00, 1.66870e+00, 1.03681e+00, 6.78814e-01, 9.45601e-01]
8000 [1.18037e+00, 7.17396e-01, 1.03233e+00, 1.64787e+00, 1.03763e+00, 6.71148e-01, 9.44415e-01]
8500 [1.20522e+00, 7.08659e-01, 1.03483e+00, 1.62831e+00, 1.03856e+00, 6.62833e-01, 9.43219e-01]
9000 [1.23196e+00, 6.99810e-01, 1.03657e+00, 1.60797e+00, 1.03937e+00, 6.54529e-01, 9.42224e-01]
9500 [1.25822e+00, 6.90510e-01, 1.03913e+00, 1.58876e+00, 1.04046e+00, 6.46270e-01, 9.41051e-01]
10000 [1.28601e+00, 6.80943e-01, 1.04144e+00, 1.56615e+00, 1.04118e+00, 6.37582e-01, 9.40269e-01]
10500 [1.31512e+00, 6.71233e-01, 1.04368e+00, 1.54315e+00, 1.04198e+00, 6.28778e-01, 9.39464e-01]
11000 [1.34514e+00, 6.61293e-01, 1.04681e+00, 1.52282e+00, 1.04302e+00, 6.19790e-01, 9.38419e-01]
11500 [1.37614e+00, 6.51320e-01, 1.04872e+00, 1.50395e+00, 1.04384e+00, 6.10826e-01, 9.37846e-01]
12000 [1.40818e+00, 6.41055e-01, 1.05084e+00, 1.48089e+00, 1.04460e+00, 6.01403e-01, 9.36609e-01]
12500 [1.44163e+00, 6.30815e-01, 1.05282e+00, 1.45359e+00, 1.04538e+00, 5.91855e-01, 9.35819e-01]
13000 [1.47578e+00, 6.20350e-01, 1.05461e+00, 1.43006e+00, 1.04615e+00, 5.81942e-01, 9.34014e-01]
