0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00]
500 [1.02e+00, 8.88e-01, 1.01e+00, 1.60e+00, 1.01e+00, 1.01e+00, 9.60e-01]
1000 [1.06e+00, 6.10e-01, 1.02e+00, 1.64e+00, 1.01e+00, 5.98e-01, 8.76e-01]
1500 [1.14e+00, 4.70e-01, 1.02e+00, 1.24e+00, 1.01e+00, 4.40e-01, 8.23e-01]
2000 [1.26e+00, 3.69e-01, 1.02e+00, 8.97e-01, 1.00e+00, 3.45e-01, 7.79e-01]
2500 [1.43e+00, 3.01e-01, 1.02e+00, 7.10e-01, 9.95e-01, 2.80e-01, 7.45e-01]
3000 [1.61e+00, 2.59e-01, 1.02e+00, 6.07e-01, 9.83e-01, 2.40e-01, 7.22e-01]
3500 [1.80e+00, 2.36e-01, 1.01e+00, 5.52e-01, 9.71e-01, 2.18e-01, 7.09e-01]
4000 [1.98e+00, 2.24e-01, 1.00e+00, 5.23e-01, 9.59e-01, 2.06e-01, 7.03e-01]
4500 [2.13e+00, 2.18e-01, 9.95e-01, 5.09e-01, 9.48e-01, 2.01e-01, 7.00e-01]
5000 [2.26e+00, 2.16e-01, 9.89e-01, 5.05e-01, 9.38e-01, 1.99e-01, 7.00e-01]
5500 [2.37e+00, 2.16e-01, 9.83e-01, 5.06e-01, 9.28e-01, 1.99e-01, 7.01e-01]
6000 [2.46e+00, 2.18e-01, 9.78e-01, 5.09e-01, 9.19e-01, 2.00e-01, 7.03e-01]
6500 [2.53e+00, 2.20e-01, 9.73e-01, 5.13e-01, 9.10e-01, 2.02e-01, 7.04e-01]
7000 [2.60e+00, 2.22e-01, 9.69e-01, 5.17e-01, 9.02e-01, 2.04e-01, 7.06e-01]
7500 [2.65e+00, 2.23e-01, 9.66e-01, 5.21e-01, 8.93e-01, 2.05e-01, 7.07e-01]
8000 [2.69e+00, 2.25e-01, 9.63e-01, 5.24e-01, 8.85e-01, 2.07e-01, 7.08e-01]
8500 [2.72e+00, 2.26e-01, 9.60e-01, 5.26e-01, 8.77e-01, 2.08e-01, 7.09e-01]
9000 [2.74e+00, 2.26e-01, 9.58e-01, 5.28e-01, 8.69e-01, 2.08e-01, 7.10e-01]
9500 [2.76e+00, 2.27e-01, 9.55e-01, 5.29e-01, 8.61e-01, 2.09e-01, 7.11e-01]
10000 [2.77e+00, 2.27e-01, 9.53e-01, 5.29e-01, 8.53e-01, 2.09e-01, 7.12e-01]
10500 [2.78e+00, 2.27e-01, 9.51e-01, 5.29e-01, 8.45e-01, 2.09e-01, 7.13e-01]
11000 [2.78e+00, 2.27e-01, 9.49e-01, 5.28e-01, 8.38e-01, 2.09e-01, 7.14e-01]
11500 [2.78e+00, 2.26e-01, 9.47e-01, 5.28e-01, 8.30e-01, 2.08e-01, 7.15e-01]
12000 [2.79e+00, 2.31e-01, 9.44e-01, 5.53e-01, 8.23e-01, 2.12e-01, 7.16e-01]
12500 [2.84e+00, 2.29e-01, 9.42e-01, 5.45e-01, 8.16e-01, 2.15e-01, 7.11e-01]
13000 [2.85e+00, 2.29e-01, 9.40e-01, 5.55e-01, 8.09e-01, 2.13e-01, 7.08e-01]
13500 [2.86e+00, 2.28e-01, 9.41e-01, 5.45e-01, 8.06e-01, 2.15e-01, 7.08e-01]
14000 [2.87e+00, 2.28e-01, 9.42e-01, 5.40e-01, 8.03e-01, 2.13e-01, 7.11e-01]
14500 [2.87e+00, 2.27e-01, 9.40e-01, 5.41e-01, 7.99e-01, 2.14e-01, 7.07e-01]
15000 [2.86e+00, 2.25e-01, 9.39e-01, 5.38e-01, 7.93e-01, 2.12e-01, 7.02e-01]
15500 [2.85e+00, 2.24e-01, 9.37e-01, 5.34e-01, 7.87e-01, 2.11e-01, 6.97e-01]
16000 [2.84e+00, 2.22e-01, 9.35e-01, 5.31e-01, 7.81e-01, 2.10e-01, 6.91e-01]
16500 [2.82e+00, 2.21e-01, 9.33e-01, 5.27e-01, 7.75e-01, 2.08e-01, 6.85e-01]
17000 [2.81e+00, 2.20e-01, 9.32e-01, 5.24e-01, 7.68e-01, 2.07e-01, 6.77e-01]
17500 [2.79e+00, 2.19e-01, 9.30e-01, 5.22e-01, 7.62e-01, 2.06e-01, 6.69e-01]
18000 [2.78e+00, 2.17e-01, 9.27e-01, 5.20e-01, 7.56e-01, 2.05e-01, 6.60e-01]
18500 [2.76e+00, 2.17e-01, 9.25e-01, 5.18e-01, 7.50e-01, 2.05e-01, 6.51e-01]
19000 [2.75e+00, 2.16e-01, 9.23e-01, 5.16e-01, 7.44e-01, 2.04e-01, 6.43e-01]
19500 [2.74e+00, 2.15e-01, 9.21e-01, 5.14e-01, 7.38e-01, 2.03e-01, 6.37e-01]
20000 [2.73e+00, 2.14e-01, 9.19e-01, 5.12e-01, 7.32e-01, 2.02e-01, 6.32e-01]
20500 [2.71e+00, 2.13e-01, 9.16e-01, 5.11e-01, 7.26e-01, 2.02e-01, 6.29e-01]
21000 [2.70e+00, 2.12e-01, 9.13e-01, 5.10e-01, 7.20e-01, 2.01e-01, 6.23e-01]
21500 [2.69e+00, 2.12e-01, 9.11e-01, 5.10e-01, 7.15e-01, 2.01e-01, 6.19e-01]
22000 [2.68e+00, 2.12e-01, 9.08e-01, 5.10e-01, 7.10e-01, 2.01e-01, 6.24e-01]
22500 [2.67e+00, 2.11e-01, 9.05e-01, 5.08e-01, 7.04e-01, 2.00e-01, 6.28e-01]
23000 [2.65e+00, 2.10e-01, 9.03e-01, 5.06e-01, 6.99e-01, 2.00e-01, 6.29e-01]
23500 [2.64e+00, 2.09e-01, 9.00e-01, 5.04e-01, 6.94e-01, 1.99e-01, 6.29e-01]
24000 [2.62e+00, 2.08e-01, 8.97e-01, 5.02e-01, 6.89e-01, 1.98e-01, 6.28e-01]
24500 [2.61e+00, 2.08e-01, 8.95e-01, 5.00e-01, 6.84e-01, 1.97e-01, 6.28e-01]
25000 [2.60e+00, 2.07e-01, 8.92e-01, 4.98e-01, 6.80e-01, 1.96e-01, 6.27e-01]
25500 [2.58e+00, 2.06e-01, 8.89e-01, 4.96e-01, 6.75e-01, 1.96e-01, 6.27e-01]
26000 [2.57e+00, 2.05e-01, 8.86e-01, 4.94e-01, 6.70e-01, 1.95e-01, 6.26e-01]
26500 [2.56e+00, 2.04e-01, 8.83e-01, 4.93e-01, 6.65e-01, 1.94e-01, 6.26e-01]
27000 [2.55e+00, 2.03e-01, 8.80e-01, 4.91e-01, 6.61e-01, 1.93e-01, 6.26e-01]
27500 [2.54e+00, 2.03e-01, 8.77e-01, 4.89e-01, 6.56e-01, 1.93e-01, 6.26e-01]
28000 [2.53e+00, 2.02e-01, 8.74e-01, 4.88e-01, 6.52e-01, 1.92e-01, 6.26e-01]
28500 [2.52e+00, 2.02e-01, 8.72e-01, 4.86e-01, 6.48e-01, 1.91e-01, 6.25e-01]
29000 [2.51e+00, 2.01e-01, 8.69e-01, 4.84e-01, 6.43e-01, 1.91e-01, 6.25e-01]
29500 [2.51e+00, 2.05e-01, 8.66e-01, 4.99e-01, 6.40e-01, 1.93e-01, 6.28e-01]
30000 [2.53e+00, 2.05e-01, 8.67e-01, 4.87e-01, 6.39e-01, 1.92e-01, 6.32e-01]
30500 [2.54e+00, 2.02e-01, 8.65e-01, 4.82e-01, 6.35e-01, 1.90e-01, 6.35e-01]
31000 [2.54e+00, 2.01e-01, 8.63e-01, 4.79e-01, 6.31e-01, 1.89e-01, 6.34e-01]
31500 [2.53e+00, 2.00e-01, 8.60e-01, 4.77e-01, 6.27e-01, 1.88e-01, 6.34e-01]
32000 [2.52e+00, 2.00e-01, 8.58e-01, 4.76e-01, 6.24e-01, 1.88e-01, 6.35e-01]
32500 [2.51e+00, 1.99e-01, 8.55e-01, 4.75e-01, 6.20e-01, 1.87e-01, 6.37e-01]
33000 [2.51e+00, 1.98e-01, 8.53e-01, 4.74e-01, 6.17e-01, 1.87e-01, 6.37e-01]
33500 [2.50e+00, 1.98e-01, 8.50e-01, 4.73e-01, 6.13e-01, 1.86e-01, 6.35e-01]
34000 [2.49e+00, 1.97e-01, 8.47e-01, 4.72e-01, 6.10e-01, 1.86e-01, 6.33e-01]
34500 [2.48e+00, 1.97e-01, 8.45e-01, 4.70e-01, 6.06e-01, 1.85e-01, 6.30e-01]
35000 [2.48e+00, 1.96e-01, 8.42e-01, 4.68e-01, 6.03e-01, 1.84e-01, 6.28e-01]
35500 [2.47e+00, 1.96e-01, 8.40e-01, 4.68e-01, 6.00e-01, 1.84e-01, 6.26e-01]
36000 [2.46e+00, 1.95e-01, 8.37e-01, 4.67e-01, 5.96e-01, 1.84e-01, 6.24e-01]
36500 [2.46e+00, 1.95e-01, 8.35e-01, 4.66e-01, 5.93e-01, 1.83e-01, 6.24e-01]
37000 [2.46e+00, 1.95e-01, 8.33e-01, 4.67e-01, 5.90e-01, 1.84e-01, 6.22e-01]
37500 [2.45e+00, 1.95e-01, 8.32e-01, 4.66e-01, 5.88e-01, 1.83e-01, 6.21e-01]
38000 [2.45e+00, 1.94e-01, 8.30e-01, 4.64e-01, 5.85e-01, 1.83e-01, 6.20e-01]
38500 [2.44e+00, 1.94e-01, 8.27e-01, 4.63e-01, 5.81e-01, 1.82e-01, 6.20e-01]
39000 [2.44e+00, 1.94e-01, 8.25e-01, 4.63e-01, 5.78e-01, 1.82e-01, 6.20e-01]
39500 [2.44e+00, 1.94e-01, 8.22e-01, 4.65e-01, 5.76e-01, 1.82e-01, 6.21e-01]
40000 [2.44e+00, 1.94e-01, 8.20e-01, 4.66e-01, 5.73e-01, 1.83e-01, 6.21e-01]
40500 [2.44e+00, 1.94e-01, 8.18e-01, 4.66e-01, 5.70e-01, 1.83e-01, 6.18e-01]
41000 [2.44e+00, 1.94e-01, 8.16e-01, 4.66e-01, 5.67e-01, 1.83e-01, 6.15e-01]
41500 [2.44e+00, 1.93e-01, 8.15e-01, 4.64e-01, 5.64e-01, 1.83e-01, 6.13e-01]
42000 [2.43e+00, 1.92e-01, 8.13e-01, 4.63e-01, 5.62e-01, 1.82e-01, 6.11e-01]
42500 [2.42e+00, 1.92e-01, 8.11e-01, 4.62e-01, 5.59e-01, 1.82e-01, 6.09e-01]
43000 [2.42e+00, 1.91e-01, 8.10e-01, 4.60e-01, 5.56e-01, 1.81e-01, 6.07e-01]
43500 [2.41e+00, 1.90e-01, 8.08e-01, 4.59e-01, 5.54e-01, 1.80e-01, 6.06e-01]
44000 [2.40e+00, 1.90e-01, 8.06e-01, 4.58e-01, 5.51e-01, 1.80e-01, 6.05e-01]
44500 [2.39e+00, 1.89e-01, 8.04e-01, 4.56e-01, 5.49e-01, 1.80e-01, 6.04e-01]
45000 [2.39e+00, 1.89e-01, 8.02e-01, 4.55e-01, 5.46e-01, 1.79e-01, 6.03e-01]
45500 [2.38e+00, 1.88e-01, 8.00e-01, 4.54e-01, 5.43e-01, 1.79e-01, 6.02e-01]
46000 [2.37e+00, 1.88e-01, 7.99e-01, 4.52e-01, 5.42e-01, 1.78e-01, 6.01e-01]
46500 [2.36e+00, 1.87e-01, 7.97e-01, 4.51e-01, 5.39e-01, 1.78e-01, 6.01e-01]
