x, y
0.9968560277536861, 10666.840280603525
2.0642481569817868, 16799.752600139975
4.028485472679965, 31525.25268965966
8.001273850823937, 52560.751314311754
12.014310494362533, 86994.9055160403
16.028973330442323, 109941.89358550757
20.02127601908066, 118078.7447712365
24.05199750650477, 118607.39920897149
29.998577081526452, 119264.96199482413
