x, y
0.9265360073537798, 8783.972660289555
1.9221143459094598, 11144.204046018614
3.931789665792175, 15974.461931230611
7.960399626943283, 19891.457148397105
12.024235267279034, 25045.283415201655
16.019028576412886, 29263.30629524302
19.983829735840953, 31644.624159772495
24.007810036299222, 31793.683751292658
29.939613121397752, 32618.96490434333
