x, y
1.0292770364469228, 7664.513103735738
2.0334594702250546, 14875.73594539676
4.023102967536348, 31404.418277497007
8.049591714797849, 52634.8147762205
11.990240987851026, 58783.93164174439
16.007568213503287, 62277.39279945814
19.990240987851024, 64165.58120147971
23.996614220274846, 64441.463033397595
29.986656044612626, 65047.15260772157
