x, y
1.0438541905479317, 9522.508202241033
1.9925981724691317, 14194.692621506709
4.028624766645924, 22172.0473889859
8.015589689843775, 35330.242974261804
12.016703239118332, 41757.511216907194
15.994039236236205, 44538.12965413558
19.9859168768218, 48282.893139872685
23.952444895686636, 49616.47182265933
29.93692070874136, 50337.79921540377
