x, y
1.0035193496941597, 9864.630730119661
1.9606075083946248, 19984.293278494744
4.046579232472225, 64891.429311656975
8.029769795500885, 93722.4929967453
12.077762151177266, 99150.70356396845
16.045812108447112, 105510.63037388473
19.982369605738626, 107960.06930388456
23.98352702093441, 107489.6772835468
29.95922130182293, 106446.88051556908
