x, y
1.0701037197202607, 7192.616750159701
2.0842596033649783, 8201.76175906936
4.061488563802831, 10672.931446054534
8.08284063650799, 16688.2123524863
11.99756748538802, 20225.515247285075
16.003716341768303, 23536.12614732878
20.01452751782155, 24994.116262650034
23.955403898780364, 24935.11078236896
29.96695834318727, 25028.410046061257
