0 [2.52000e+00, 2.16000e-01, 7.74000e-01, 4.87000e-01, 3.62000e-01, 1.90000e-01, 5.70000e-01]
500 [2.51729e+00, 2.14418e-01, 7.74916e-01, 4.94836e-01, 3.62464e-01, 1.89902e-01, 5.69635e-01]
1000 [2.51585e+00, 2.14323e-01, 7.74634e-01, 4.95102e-01, 3.62745e-01, 1.90012e-01, 5.71007e-01]
1500 [2.51425e+00, 2.13612e-01, 7.74798e-01, 4.96860e-01, 3.63385e-01, 1.90337e-01, 5.70068e-01]
2000 [2.51353e+00, 2.13282e-01, 7.75014e-01, 4.95603e-01, 3.63664e-01, 1.90027e-01, 5.66804e-01]
2500 [2.51271e+00, 2.12785e-01, 7.75369e-01, 4.97255e-01, 3.64107e-01, 1.90490e-01, 5.63694e-01]
3000 [2.51193e+00, 2.12426e-01, 7.75674e-01, 5.01224e-01, 3.64422e-01, 1.90922e-01, 5.61467e-01]
3500 [2.51147e+00, 2.12720e-01, 7.75678e-01, 5.02519e-01, 3.64781e-01, 1.91569e-01, 5.60578e-01]
4000 [2.51144e+00, 2.12966e-01, 7.75736e-01, 5.02656e-01, 3.65065e-01, 1.92089e-01, 5.60741e-01]
4500 [2.51204e+00, 2.13256e-01, 7.75756e-01, 5.01706e-01, 3.65402e-01, 1.92515e-01, 5.61769e-01]
5000 [2.51303e+00, 2.13514e-01, 7.75758e-01, 5.01178e-01, 3.65760e-01, 1.93064e-01, 5.62281e-01]
5500 [2.51405e+00, 2.13696e-01, 7.75809e-01, 5.02321e-01, 3.66147e-01, 1.94050e-01, 5.61092e-01]
6000 [2.51412e+00, 2.13862e-01, 7.75931e-01, 5.01007e-01, 3.66461e-01, 1.94946e-01, 5.60116e-01]
6500 [2.51509e+00, 2.14144e-01, 7.76155e-01, 5.00190e-01, 3.66941e-01, 1.95089e-01, 5.59063e-01]
7000 [2.51600e+00, 2.14213e-01, 7.76373e-01, 5.00581e-01, 3.67242e-01, 1.95427e-01, 5.58139e-01]
7500 [2.51793e+00, 2.14278e-01, 7.76705e-01, 5.02374e-01, 3.67855e-01, 1.96327e-01, 5.58576e-01]
8000 [2.52069e+00, 2.14851e-01, 7.77035e-01, 5.03940e-01, 3.68964e-01, 1.96350e-01, 5.60389e-01]
8500 [2.52087e+00, 2.14698e-01, 7.76982e-01, 5.04064e-01, 3.68942e-01, 1.96509e-01, 5.60066e-01]
9000 [2.52097e+00, 2.14647e-01, 7.76953e-01, 5.03941e-01, 3.69053e-01, 1.96664e-01, 5.59709e-01]
9500 [2.52327e+00, 2.15139e-01, 7.77256e-01, 5.07963e-01, 3.69908e-01, 1.97404e-01, 5.59282e-01]
10000 [2.52436e+00, 2.14695e-01, 7.77211e-01, 5.08761e-01, 3.69918e-01, 1.97179e-01, 5.58507e-01]
10500 [2.52409e+00, 2.14435e-01, 7.77176e-01, 5.09276e-01, 3.70265e-01, 1.97825e-01, 5.57399e-01]
11000 [2.52327e+00, 2.14735e-01, 7.77312e-01, 5.08728e-01, 3.70662e-01, 1.98719e-01, 5.55791e-01]
11500 [2.52274e+00, 2.14740e-01, 7.77371e-01, 5.08304e-01, 3.71082e-01, 1.98697e-01, 5.53645e-01]
12000 [2.52334e+00, 2.14905e-01, 7.78403e-01, 5.09482e-01, 3.71556e-01, 1.99292e-01, 5.51377e-01]
12500 [2.52384e+00, 2.14654e-01, 7.78297e-01, 5.09348e-01, 3.71736e-01, 1.99066e-01, 5.51100e-01]
13000 [2.52467e+00, 2.14674e-01, 7.78314e-01, 5.08265e-01, 3.72109e-01, 1.99152e-01, 5.51115e-01]
13500 [2.52544e+00, 2.14671e-01, 7.78342e-01, 5.06741e-01, 3.72529e-01, 1.99129e-01, 5.51163e-01]
14000 [2.52618e+00, 2.14590e-01, 7.78358e-01, 5.06052e-01, 3.72866e-01, 1.99207e-01, 5.51173e-01]
14500 [2.52685e+00, 2.14487e-01, 7.78389e-01, 5.04969e-01, 3.73228e-01, 1.99075e-01, 5.51464e-01]
15000 [2.52712e+00, 2.14466e-01, 7.78510e-01, 5.05844e-01, 3.73687e-01, 1.99481e-01, 5.52218e-01]
15500 [2.52828e+00, 2.14204e-01, 7.78593e-01, 5.06353e-01, 3.74092e-01, 1.99707e-01, 5.51999e-01]
16000 [2.52979e+00, 2.13943e-01, 7.78609e-01, 5.07195e-01, 3.74477e-01, 1.99814e-01, 5.52514e-01]
16500 [2.53040e+00, 2.14050e-01, 7.78651e-01, 5.05766e-01, 3.74847e-01, 1.99856e-01, 5.52520e-01]
17000 [2.53116e+00, 2.14365e-01, 7.79439e-01, 5.06562e-01, 3.75912e-01, 2.00182e-01, 5.51098e-01]
17500 [2.53302e+00, 2.14041e-01, 7.79358e-01, 5.06210e-01, 3.75897e-01, 2.00666e-01, 5.51753e-01]
18000 [2.53404e+00, 2.13900e-01, 7.79338e-01, 5.05513e-01, 3.76090e-01, 2.00546e-01, 5.51804e-01]
18500 [2.53483e+00, 2.13722e-01, 7.79403e-01, 5.05187e-01, 3.76346e-01, 2.00348e-01, 5.51951e-01]
19000 [2.53550e+00, 2.13697e-01, 7.79478e-01, 5.04318e-01, 3.76761e-01, 2.00347e-01, 5.52212e-01]
19500 [2.53608e+00, 2.13721e-01, 7.79585e-01, 5.03879e-01, 3.77113e-01, 2.00539e-01, 5.51706e-01]
20000 [2.53695e+00, 2.13698e-01, 7.79489e-01, 5.02208e-01, 3.77391e-01, 2.00591e-01, 5.52127e-01]
20500 [2.53768e+00, 2.13671e-01, 7.79540e-01, 5.01525e-01, 3.77835e-01, 2.00561e-01, 5.52346e-01]
21000 [2.53755e+00, 2.13895e-01, 7.79905e-01, 5.02110e-01, 3.78554e-01, 2.00702e-01, 5.52658e-01]
21500 [2.53834e+00, 2.13680e-01, 7.79882e-01, 5.02048e-01, 3.78639e-01, 2.00368e-01, 5.52985e-01]
22000 [2.53843e+00, 2.13667e-01, 7.79903e-01, 5.01262e-01, 3.79024e-01, 2.00230e-01, 5.53091e-01]
22500 [2.53872e+00, 2.13665e-01, 7.79911e-01, 5.00177e-01, 3.79367e-01, 2.00144e-01, 5.53268e-01]
23000 [2.53957e+00, 2.13237e-01, 7.80031e-01, 5.01111e-01, 3.79782e-01, 2.00375e-01, 5.53848e-01]
23500 [2.54008e+00, 2.13288e-01, 7.80026e-01, 5.00753e-01, 3.80070e-01, 2.00324e-01, 5.54006e-01]
24000 [2.54041e+00, 2.13309e-01, 7.80039e-01, 4.99486e-01, 3.80414e-01, 2.00200e-01, 5.54270e-01]
24500 [2.54092e+00, 2.13629e-01, 7.80181e-01, 5.00984e-01, 3.80959e-01, 2.00378e-01, 5.54845e-01]
25000 [2.54250e+00, 2.13390e-01, 7.80208e-01, 5.01444e-01, 3.81173e-01, 2.00251e-01, 5.55025e-01]
25500 [2.54328e+00, 2.13327e-01, 7.80221e-01, 5.00257e-01, 3.81467e-01, 2.00530e-01, 5.55067e-01]
26000 [2.54415e+00, 2.13203e-01, 7.80316e-01, 4.99731e-01, 3.81875e-01, 2.00646e-01, 5.55039e-01]
26500 [2.54482e+00, 2.13185e-01, 7.80390e-01, 5.00081e-01, 3.82286e-01, 2.00847e-01, 5.55236e-01]
27000 [2.54537e+00, 2.13227e-01, 7.80450e-01, 4.99761e-01, 3.82523e-01, 2.00409e-01, 5.55073e-01]
27500 [2.54609e+00, 2.13365e-01, 7.80533e-01, 4.99596e-01, 3.82882e-01, 2.00399e-01, 5.54825e-01]
28000 [2.54635e+00, 2.13599e-01, 7.80453e-01, 4.98283e-01, 3.83188e-01, 2.00411e-01, 5.54942e-01]
28500 [2.54664e+00, 2.13763e-01, 7.80407e-01, 4.97424e-01, 3.83508e-01, 2.00146e-01, 5.54776e-01]
29000 [2.54730e+00, 2.13828e-01, 7.80402e-01, 4.98176e-01, 3.83906e-01, 2.00485e-01, 5.54085e-01]
