# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.387652173638343811e-02 1.269176322966814041e-02 6.141201034188270569e-02 2.595552206039428711e-01 8.481729310005903244e-04 4.609169438481330872e-02 4.738706350326538086e-02 4.031242430210113525e-02 1.967127919197082520e-01 1.075185164809226990e-01 1.588809937238693237e-01 1.696928404271602631e-03 2.328191418200731277e-03 1.168348942883312702e-03 2.960175462067127228e-02 5.830558389425277710e-02 1.349972002208232880e-02 1.507761422544717789e-03 3.228257751464843750e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.519855333957821131e-04 3.371171187609434128e-04 2.364338841289281845e-03 5.007299478165805340e-04 1.755993813276290894e-03 1.097727334126830101e-03 3.121928544715046883e-03 2.387652173638343811e-02 1.269176322966814041e-02 6.141201034188270569e-02 2.595552206039428711e-01 8.481729310005903244e-04 4.609169438481330872e-02 4.738706350326538086e-02 4.031242430210113525e-02 1.967127919197082520e-01 1.075185164809226990e-01 1.588809937238693237e-01 1.696928404271602631e-03 2.328191418200731277e-03 1.168348942883312702e-03 2.960175462067127228e-02 5.830558389425277710e-02 1.349972002208232880e-02 1.507761422544717789e-03 3.228257751464843750e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.519855333957821131e-04 3.371171187609434128e-04 2.364338841289281845e-03 5.007299478165805340e-04 1.755993813276290894e-03 1.097727334126830101e-03 3.121928544715046883e-03
1.000000000000000000e+03 8.146443287841975689e-04 1.045200391672551632e-03 1.031628111377358437e-03 1.659767478704452515e-01 1.892489381134510040e-04 4.425017163157463074e-03 3.996466752141714096e-03 1.852816669270396233e-03 3.434175392612814903e-03 2.671452937647700310e-03 3.802254330366849899e-03 1.785263884812593460e-03 4.907324444502592087e-03 1.250183559022843838e-03 4.830984398722648621e-04 3.278845455497503281e-03 4.175985523033887148e-04 1.834865106502547860e-04 5.115831154398620129e-04 1.079944524917664239e-07 1.205853408237089752e-07 1.691201888024806976e-02 2.376335760345682502e-04 5.349757149815559387e-03 1.755910809151828289e-03 2.526528835296630859e-01 1.025106199085712433e-02 1.812100224196910858e-02 8.146443287841975689e-04 1.045221113599836826e-03 1.031628111377358437e-03 1.659767478704452515e-01 1.892489381134510040e-04 4.425017163157463074e-03 3.996466752141714096e-03 1.852802117355167866e-03 3.434175392612814903e-03 2.671452937647700310e-03 3.802254330366849899e-03 1.785263884812593460e-03 4.907324444502592087e-03 1.250183559022843838e-03 4.831035912502557039e-04 3.278845455497503281e-03 4.175985523033887148e-04 1.834865106502547860e-04 5.115831154398620129e-04 1.079944524917664239e-07 1.205853408237089752e-07 1.691201888024806976e-02 2.376335760345682502e-04 5.349757149815559387e-03 1.755910809151828289e-03 2.526528835296630859e-01 1.025106199085712433e-02 1.812100224196910858e-02
2.000000000000000000e+03 6.748511223122477531e-04 8.099281112663447857e-04 4.399740719236433506e-04 2.866846621036529541e-01 1.426147500751540065e-04 2.619416452944278717e-03 2.315254183486104012e-03 1.678225118666887283e-03 1.615144312381744385e-03 1.061328453943133354e-03 2.638838486745953560e-03 2.363672945648431778e-03 3.327128943055868149e-03 1.251742593012750149e-03 3.542076447047293186e-04 1.739732339046895504e-03 5.642121541313827038e-04 1.583571720402687788e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.380169845077716673e-08 1.746453158557415009e-02 2.944703737739473581e-04 6.116310134530067444e-03 1.829348620958626270e-03 2.575249671936035156e-01 1.160564646124839783e-02 2.052096836268901825e-02 6.748511223122477531e-04 8.099402766674757004e-04 4.399740719236433506e-04 2.866846621036529541e-01 1.426147500751540065e-04 2.619416452944278717e-03 2.315254183486104012e-03 1.678203581832349300e-03 1.615144312381744385e-03 1.061328453943133354e-03 2.638838486745953560e-03 2.363672945648431778e-03 3.327128943055868149e-03 1.251742593012750149e-03 3.542119811754673719e-04 1.739732339046895504e-03 5.642121541313827038e-04 1.583571720402687788e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.380169845077716673e-08 1.746453158557415009e-02 2.944703737739473581e-04 6.116310134530067444e-03 1.829348620958626270e-03 2.575249671936035156e-01 1.160564646124839783e-02 2.052096836268901825e-02
3.000000000000000000e+03 2.327653928659856319e-04 3.657822671812027693e-04 5.201551830396056175e-04 2.604178786277770996e-01 2.265817020088434219e-04 2.973274793475866318e-03 2.961443038657307625e-03 1.077633001841604710e-03 2.232666593044996262e-03 1.046901801601052284e-03 3.155321115627884865e-03 1.824993523769080639e-03 2.511352999135851860e-03 2.486052457243204117e-03 3.717291401699185371e-04 1.046563964337110519e-03 4.090057045686990023e-04 2.921033301390707493e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739623211324214935e-02 2.499886031728237867e-04 5.838477052748203278e-03 1.778688863851130009e-03 2.520758807659149170e-01 1.056568976491689682e-02 1.865831017494201660e-02 2.327653928659856319e-04 3.657822671812027693e-04 5.201551830396056175e-04 2.604178786277770996e-01 2.265817020088434219e-04 2.973274793475866318e-03 2.961443038657307625e-03 1.077633001841604710e-03 2.232666593044996262e-03 1.046901801601052284e-03 3.155321115627884865e-03 1.824993523769080639e-03 2.511352999135851860e-03 2.486052457243204117e-03 3.717291401699185371e-04 1.046563964337110519e-03 4.090057045686990023e-04 2.921033301390707493e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739623211324214935e-02 2.499886031728237867e-04 5.838477052748203278e-03 1.778688863851130009e-03 2.520758807659149170e-01 1.056568976491689682e-02 1.865831017494201660e-02
4.000000000000000000e+03 5.446404684334993362e-04 2.798773057293146849e-04 5.097358953207731247e-04 2.346397787332534790e-01 2.302677312400192022e-04 1.819341676309704781e-03 1.791651593521237373e-03 4.380029567983001471e-04 1.055689644999802113e-03 6.981791229918599129e-04 1.214619958773255348e-03 1.604424905963242054e-03 2.079404657706618309e-03 1.697526546195149422e-03 6.763713317923247814e-04 7.468168623745441437e-04 2.568839117884635925e-04 2.329430863028392196e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739635132253170013e-02 2.453196793794631958e-04 5.927387159317731857e-03 1.778648700565099716e-03 2.522084116935729980e-01 1.050685159862041473e-02 1.852670870721340179e-02 5.446404684334993362e-04 2.798773057293146849e-04 5.097358953207731247e-04 2.346397787332534790e-01 2.302677312400192022e-04 1.819341676309704781e-03 1.791651593521237373e-03 4.380029567983001471e-04 1.055689644999802113e-03 6.981791229918599129e-04 1.214619958773255348e-03 1.604424905963242054e-03 2.079404657706618309e-03 1.697526546195149422e-03 6.763713317923247814e-04 7.468168623745441437e-04 2.568839117884635925e-04 2.329430863028392196e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739635132253170013e-02 2.453196793794631958e-04 5.927387159317731857e-03 1.778648700565099716e-03 2.522084116935729980e-01 1.050685159862041473e-02 1.852670870721340179e-02
5.000000000000000000e+03 2.260733768343925476e-02 5.424582399427890778e-03 8.445998653769493103e-03 2.251450121402740479e-01 1.671644276939332485e-04 1.421255408786237240e-03 1.269400818273425102e-03 6.265469710342586040e-04 2.382485195994377136e-03 1.689484342932701111e-03 2.656616503372788429e-03 1.615336514078080654e-03 2.088121371343731880e-03 1.273814821615815163e-03 2.445216849446296692e-02 5.367634003050625324e-04 2.890081959776580334e-04 1.326495257671922445e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.704801246523857117e-02 2.413274924037978053e-04 5.839341320097446442e-03 1.757158199325203896e-03 2.529329955577850342e-01 1.046996098011732101e-02 1.848074980080127716e-02 2.260727249085903168e-02 5.424656439572572708e-03 8.445998653769493103e-03 2.251450121402740479e-01 1.671644276939332485e-04 1.421255408786237240e-03 1.269400818273425102e-03 6.265388219617307186e-04 2.382485195994377136e-03 1.689484342932701111e-03 2.656616503372788429e-03 1.615336514078080654e-03 2.088121371343731880e-03 1.273814821615815163e-03 2.445223368704319000e-02 5.367634003050625324e-04 2.890081959776580334e-04 1.326495257671922445e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.704801246523857117e-02 2.413274924037978053e-04 5.839341320097446442e-03 1.757158199325203896e-03 2.529329955577850342e-01 1.046996098011732101e-02 1.848074980080127716e-02
6.000000000000000000e+03 5.078442394733428955e-03 1.142151653766632080e-03 4.614790901541709900e-03 3.054468333721160889e-01 1.693357480689883232e-04 1.208779634907841682e-03 1.183181884698569775e-03 7.967668934725224972e-04 2.641756786033511162e-03 8.601713925600051880e-04 1.231602742336690426e-03 1.468419097363948822e-03 1.816040836274623871e-03 1.631424180231988430e-03 5.005387123674154282e-03 8.136950782500207424e-04 3.318061644677072763e-04 2.351684670429676771e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.767096854746341705e-02 2.602849563118070364e-04 6.036352366209030151e-03 1.892807194963097572e-03 2.539692521095275879e-01 1.100533828139305115e-02 1.928226277232170105e-02 5.078442394733428955e-03 1.142144203186035156e-03 4.614790901541709900e-03 3.054468333721160889e-01 1.693357480689883232e-04 1.208779634907841682e-03 1.183181884698569775e-03 7.967511191964149475e-04 2.641756786033511162e-03 8.601713925600051880e-04 1.231602742336690426e-03 1.468419097363948822e-03 1.816040836274623871e-03 1.631424180231988430e-03 5.005372688174247742e-03 8.136950782500207424e-04 3.318061644677072763e-04 2.351684670429676771e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.767096854746341705e-02 2.602849563118070364e-04 6.036352366209030151e-03 1.892807194963097572e-03 2.539692521095275879e-01 1.100533828139305115e-02 1.928226277232170105e-02
7.000000000000000000e+03 4.829149111174046993e-04 2.271704433951526880e-04 6.519108428619801998e-04 2.951350808143615723e-01 1.829571992857381701e-04 1.454710843972861767e-03 1.351583516225218773e-03 8.792086737230420113e-04 1.435050158761441708e-03 8.796066395007073879e-04 1.284946920350193977e-03 1.521377707831561565e-03 1.988155534490942955e-03 1.530099660158157349e-03 3.900922893080860376e-04 6.125007639639079571e-04 3.264474507886916399e-04 2.700863988138735294e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.771088317036628723e-02 2.557177213020622730e-04 5.871824920177459717e-03 1.875617308542132378e-03 2.530564963817596436e-01 1.081632822751998901e-02 1.901998743414878845e-02 4.829166282434016466e-04 2.271704433951526880e-04 6.519108428619801998e-04 2.951350808143615723e-01 1.829571992857381701e-04 1.454710843972861767e-03 1.351583516225218773e-03 8.792086737230420113e-04 1.435050158761441708e-03 8.796066395007073879e-04 1.284946920350193977e-03 1.521377707831561565e-03 1.988155534490942955e-03 1.530099660158157349e-03 3.900991869159042835e-04 6.125007639639079571e-04 3.264474507886916399e-04 2.700863988138735294e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.771088317036628723e-02 2.557177213020622730e-04 5.871824920177459717e-03 1.875617308542132378e-03 2.530564963817596436e-01 1.081632822751998901e-02 1.901998743414878845e-02
8.000000000000000000e+03 2.747319522313773632e-04 1.388729433529078960e-04 4.226294404361397028e-04 3.086657822132110596e-01 2.514050574973225594e-04 1.309130922891199589e-03 1.413990627042949200e-03 5.380715010687708855e-04 9.869603672996163368e-04 6.367897149175405502e-04 1.119003864005208015e-03 1.555514638312160969e-03 2.208765363320708275e-03 1.632841071113944054e-03 2.518749679438769817e-04 4.406106891110539436e-04 5.917999078519642353e-04 3.161551430821418762e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.778418198227882385e-02 2.582710585556924343e-04 6.044556386768817902e-03 1.887914375402033329e-03 2.530452907085418701e-01 1.088266260921955109e-02 1.911477185785770416e-02 2.747319522313773632e-04 1.388716336805373430e-04 4.226294404361397028e-04 3.086657822132110596e-01 2.514050574973225594e-04 1.309130922891199589e-03 1.413990627042949200e-03 5.380747024901211262e-04 9.869603672996163368e-04 6.367897149175405502e-04 1.119003864005208015e-03 1.555514638312160969e-03 2.208765363320708275e-03 1.632841071113944054e-03 2.518739784136414528e-04 4.406106891110539436e-04 5.917999078519642353e-04 3.161551430821418762e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.778418198227882385e-02 2.582710585556924343e-04 6.044556386768817902e-03 1.887914375402033329e-03 2.530452907085418701e-01 1.088266260921955109e-02 1.911477185785770416e-02
9.000000000000000000e+03 3.556771553121507168e-04 1.500418875366449356e-04 7.008526008576154709e-04 2.646963596343994141e-01 2.783029922284185886e-04 2.088574925437569618e-03 2.027035923674702644e-03 7.129328441806137562e-04 1.806788728572428226e-03 1.056498964317142963e-03 1.541332690976560116e-03 1.589107094332575798e-03 2.097152639180421829e-03 2.165860263630747795e-03 3.952456172555685043e-04 9.589500259608030319e-04 1.833381975302472711e-04 4.322250024415552616e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.747638732194900513e-02 2.494229411240667105e-04 5.785695277154445648e-03 1.846126164309680462e-03 2.524594962596893311e-01 1.054701674729585648e-02 1.863713376224040985e-02 3.556771553121507168e-04 1.500439539086073637e-04 7.008526008576154709e-04 2.646963596343994141e-01 2.783029922284185886e-04 2.088574925437569618e-03 2.027035923674702644e-03 7.129267323762178421e-04 1.806788728572428226e-03 1.056498964317142963e-03 1.541332690976560116e-03 1.589107094332575798e-03 2.097152639180421829e-03 2.165860263630747795e-03 3.952465485781431198e-04 9.589500259608030319e-04 1.833381975302472711e-04 4.322250024415552616e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.747638732194900513e-02 2.494229411240667105e-04 5.785695277154445648e-03 1.846126164309680462e-03 2.524594962596893311e-01 1.054701674729585648e-02 1.863713376224040985e-02
